lat,lon,hour,travel_time_min,population
45.019327,7.488565,3,118.09,309.0
45.105051,7.486304,3,119.47,108.0
45.108948,7.486201,3,119.48,179.0
45.112844,7.486098,3,119.63,148.0
44.997959,7.493885,3,118.73,108.0
45.001855,7.493783,3,119.55,118.0
45.005752,7.493681,3,118.42,101.0
45.017442,7.493374,3,118.25,103.0
45.071994,7.491941,3,118.79,152.0
45.07589,7.491839,3,118.8,153.0
45.107062,7.491018,3,119.47,148.0
45.110959,7.490915,3,119.49,148.0
44.95321,7.49981,3,119.35,100.0
44.957107,7.499709,3,119.26,108.0
44.99997,7.49859,3,119.37,154.0
45.003866,7.498489,3,119.3,154.0
45.070108,7.496755,3,118.84,139.0
45.074005,7.496653,3,118.85,158.0
45.109074,7.495732,3,119.43,148.0
45.11297,7.49563,3,119.63,133.0
44.955221,7.504512,3,119.18,108.0
44.959117,7.504411,3,119.27,106.0
44.998084,7.503397,3,118.28,139.0
45.00198,7.503296,3,118.06,163.0
45.005877,7.503195,3,118.27,132.0
45.064326,7.50167,3,118.9,127.0
45.068222,7.501568,3,118.83,171.0
45.072119,7.501466,3,118.81,330.0
45.076016,7.501364,3,118.63,339.0
45.107188,7.500549,3,119.39,105.0
45.111085,7.500447,3,119.64,103.0
44.945541,7.509517,3,119.26,126.0
44.949438,7.509416,3,119.18,128.0
44.953335,7.509315,3,119.16,422.0
44.957231,7.509214,3,119.17,481.0
44.961128,7.509114,3,119.24,267.0
44.996198,7.508204,3,117.44,139.0
45.000094,7.508103,3,118.18,335.0
45.003991,7.508002,3,117.94,337.0
45.007888,7.507901,3,117.9,237.0
45.011784,7.5078,3,117.79,234.0
45.015681,7.507698,3,117.77,109.0
45.023474,7.507496,3,119.02,118.0
45.027371,7.507395,3,118.55,308.0
45.031267,7.507293,3,118.55,308.0
45.035164,7.507192,3,118.56,307.0
45.03906,7.507091,3,118.57,307.0
45.042957,7.506989,3,118.64,117.0
45.06244,7.506482,3,118.55,356.0
45.066337,7.506381,3,118.86,356.0
45.070233,7.506279,3,117.73,684.0
45.07413,7.506178,3,117.97,768.0
45.078026,7.506076,3,117.97,539.0
45.081923,7.505974,3,118.02,229.0
45.085819,7.505873,3,118.6,207.0
44.947552,7.514219,3,119.24,150.0
44.951448,7.514118,3,119.17,259.0
44.955345,7.514018,3,119.17,558.0
44.959242,7.513917,3,119.18,558.0
44.998208,7.51291,3,116.92,288.0
45.002105,7.512809,3,117.09,343.0
45.006001,7.512708,3,118.38,300.0
45.009898,7.512607,3,117.95,237.0
45.013795,7.512506,3,117.81,221.0
45.025484,7.512204,3,118.33,268.0
45.029381,7.512103,3,118.39,309.0
45.033278,7.512002,3,118.44,308.0
45.037174,7.511901,3,118.51,308.0
45.041071,7.5118,3,118.54,271.0
45.060554,7.511294,3,118.42,217.0
45.06445,7.511193,3,117.78,356.0
45.068347,7.511092,3,117.58,438.0
45.072244,7.510991,3,117.07,768.0
45.07614,7.510889,3,117.08,768.0
45.080037,7.510788,3,117.09,257.0
45.083933,7.510687,3,118.05,229.0
44.945665,7.519021,3,119.28,131.0
44.949562,7.518921,3,119.25,129.0
44.953458,7.51882,3,119.2,410.0
44.957355,7.51872,3,119.19,465.0
44.961252,7.51862,3,119.44,263.0
44.984632,7.518018,3,119.72,107.0
44.996322,7.517716,3,117.47,118.0
45.000218,7.517616,3,116.95,323.0
45.004115,7.517515,3,116.87,322.0
45.008012,7.517415,3,116.87,387.0
45.011908,7.517314,3,117.18,396.0
45.015805,7.517214,3,118.59,210.0
45.019701,7.517113,3,118.68,101.0
45.023598,7.517012,3,118.33,179.0
45.027495,7.516912,3,118.26,407.0
45.031391,7.516811,3,118.34,411.0
45.035288,7.51671,3,118.4,343.0
45.039185,7.51661,3,118.45,343.0
45.043081,7.516509,3,118.52,140.0
45.062564,7.516005,3,117.96,915.0
45.066461,7.515904,3,117.59,929.0
45.070357,7.515803,3,117.04,954.0
45.074254,7.515703,3,117.0,957.0
45.078151,7.515602,3,117.04,749.0
45.082047,7.515501,3,117.44,424.0
45.085944,7.5154,3,118.53,435.0
45.08984,7.515299,3,118.6,497.0
45.093737,7.515198,3,118.81,508.0
45.097633,7.515097,3,118.71,432.0
45.10153,7.514996,3,118.53,421.0
45.105427,7.514895,3,118.97,296.0
45.109323,7.514794,3,119.83,149.0
44.978848,7.522923,3,119.71,133.0
44.982745,7.522823,3,119.71,231.0
44.986642,7.522723,3,119.63,227.0
44.998332,7.522422,3,117.41,223.0
45.002228,7.522322,3,117.29,283.0
45.006125,7.522222,3,116.88,423.0
45.010022,7.522122,3,117.08,653.0
45.013918,7.522021,3,117.37,621.0
45.017815,7.521921,3,117.19,181.0
45.021711,7.521821,3,118.0,181.0
45.025608,7.521721,3,118.38,468.0
