lat,lon,kind
45.0751879,7.6425815,pharmacy
45.0144983,7.6326557,pharmacy
45.0214556,7.6412316,marketplace
45.1763491,7.8410001,school
44.9077712,7.6742514,pharmacy
45.0192895,7.6323997,supermarket
45.0628821,7.6760371,supermarket
45.0698504,7.6933542,supermarket
45.0343351,7.6537746,supermarket
45.0697357,7.6879582,university
45.0861751,7.691833,clinic
45.1018147,7.7017025,clinic
45.0407387,7.65097,clinic
45.0802055,7.6592521,clinic
45.0357468,7.6684221,clinic
45.0455697,7.6710839,clinic
45.0615319,7.6910742,clinic
45.0752776,7.6766986,supermarket
45.0794295,7.6418352,pharmacy
44.9972862,7.6944664,supermarket
45.079684,7.6287581,clinic
45.0344364,7.6376101,pharmacy
45.0451185,7.6785506,clinic
45.0552422,7.6837008,doctors
45.0711011,7.5213527,supermarket
45.0670829,7.5192005,pharmacy
45.0570932,7.6823263,supermarket
45.0865341,7.6661447,supermarket
45.1083428,7.5164866,pharmacy
45.0703526,7.4733431,pharmacy
45.0633465,7.6535087,pharmacy
45.0518007,7.6785965,supermarket
45.0805361,7.4012427,doctors
45.1794146,7.71668,supermarket
45.1849533,7.7158431,school
45.0375067,7.4188359,supermarket
45.0255292,7.4533581,supermarket
45.0271423,7.4497022,pharmacy
45.0373573,7.6686668,supermarket
45.0369574,7.4193725,pharmacy
45.0611405,7.6749565,pharmacy
45.1935719,7.6270742,supermarket
45.2208945,7.7844649,school
44.9981547,7.7005567,supermarket
45.02448,7.637726,pharmacy
45.0710136,7.6829959,supermarket
45.0130028,7.8154394,supermarket
45.0483311,7.6475888,pharmacy
45.0471333,7.6465224,supermarket
45.07367,7.6149785,clinic
45.1044348,7.6727618,supermarket
45.0531377,7.6863769,university
45.0532475,7.6863527,university
45.0534347,7.6865575,university
45.0539307,7.6862746,university
45.0483349,7.6420155,pharmacy
44.9707322,7.6174075,pharmacy
44.9707182,7.6172517,doctors
45.126582,7.70895,pharmacy
45.1257123,7.7082889,doctors
45.1239742,7.7099197,doctors
45.1000292,7.7271977,pharmacy
45.1302284,7.7110114,supermarket
45.0985888,7.6937382,pharmacy
45.1003851,7.6970194,pharmacy
45.0926327,7.6860267,pharmacy
45.1079787,7.6974406,pharmacy
45.1017341,7.6942622,pharmacy
45.0950255,7.6911169,pharmacy
45.0902949,7.6949988,supermarket
45.0902127,7.702485,pharmacy
45.100943,7.701867,pharmacy
45.0929813,7.6944058,pharmacy
45.0738263,7.7173744,pharmacy
45.074459,7.694284,pharmacy
45.077416,7.696084,pharmacy
45.072406,7.7169371,pharmacy
45.0722071,7.7079183,pharmacy
45.0754143,7.6883826,pharmacy
45.0857295,7.6896729,pharmacy
45.0838407,7.6880035,supermarket
45.1031358,7.6331207,pharmacy
45.1044356,7.630944,pharmacy
45.09162,7.670796,pharmacy
45.0995579,7.6545325,pharmacy
45.0995485,7.6625127,pharmacy
45.0967491,7.6631964,pharmacy
45.1020794,7.6627768,pharmacy
45.0971791,7.6671894,pharmacy
45.0974822,7.6677018,supermarket
45.0974216,7.6575894,pharmacy
45.0950645,7.6571115,pharmacy
45.1116947,7.6592273,pharmacy
45.1044377,7.6832268,pharmacy
45.1055549,7.6637587,pharmacy
45.1055618,7.6675741,pharmacy
45.1043757,7.6755867,pharmacy
45.0976725,7.6801001,pharmacy
45.0986852,7.683737,pharmacy
45.1011823,7.677329,pharmacy
45.101853,7.6809247,pharmacy
45.094208,7.678921,pharmacy
45.0924102,7.6768964,pharmacy
45.0963315,7.6792686,supermarket
45.095669,7.6767925,pharmacy
45.104714,7.6696972,pharmacy
45.0827788,7.6246336,pharmacy
