lat,lon,kind
48.7764304,2.374802,university
48.7907268,2.384972,school
48.7991955,2.3746993,school
49.0496227,2.0915306,pharmacy
49.0211694,2.095923,school
49.0185644,2.1000053,pharmacy
49.0178495,2.099353,supermarket
48.883313,2.313319,pharmacy
48.6972149,2.1629661,pharmacy
48.892816,2.4122983,pharmacy
48.7773033,2.2961836,marketplace
48.943093,2.4965602,pharmacy
49.1277123,2.1715389,school
48.9090137,2.4705496,school
48.9028799,2.4817821,pharmacy
48.888861,2.1828072,pharmacy
48.8912676,2.1925058,pharmacy
48.9984358,2.0974129,pharmacy
48.8471183,2.3177609,supermarket
48.5709849,2.3589921,doctors
48.8520934,2.4849953,pharmacy
48.8414673,2.1317475,supermarket
48.8597348,2.1482803,supermarket
49.0874221,2.1988531,school
48.8356906,2.3590066,pharmacy
48.8681611,2.2256945,pharmacy
48.8893922,2.3195945,supermarket
48.8889774,2.3193555,pharmacy
48.9064403,2.2842369,supermarket
48.8833766,2.3278989,doctors
48.8845426,2.3213297,pharmacy
48.8893257,2.3220647,supermarket
48.8928875,2.3164329,pharmacy
48.9063406,2.2836105,pharmacy
48.8280586,2.2813147,pharmacy
48.827293,2.2796307,pharmacy
48.832047,2.3041505,pharmacy
48.8347305,2.3044574,pharmacy
48.8369001,2.3060929,pharmacy
48.8532361,2.4827546,supermarket
48.9910516,2.2591027,pharmacy
48.972968,1.9818428,pharmacy
48.8935528,2.3274406,supermarket
48.8933844,2.3277691,pharmacy
48.6972324,2.1304914,pharmacy
49.1164449,2.2230069,school
49.1336248,2.2302301,school
48.8589148,2.7421777,school
48.854726,2.7751921,university
48.8576477,2.3541855,pharmacy
48.8591061,2.3538958,pharmacy
48.8917065,2.2012871,pharmacy
48.9107608,2.2214337,pharmacy
48.9107645,2.2211037,supermarket
48.8952159,2.1965907,pharmacy
48.8816958,2.2713245,supermarket
48.880045,2.2764518,pharmacy
48.883055,2.2877856,pharmacy
48.8853973,2.2907825,pharmacy
48.8248961,2.2955216,pharmacy
48.8262497,2.2780098,pharmacy
48.8265051,2.2787209,pharmacy
48.8225949,2.2765557,pharmacy
48.8213151,2.2855152,pharmacy
48.8214042,2.2734787,pharmacy
48.8178407,2.2601802,pharmacy
48.8899119,2.1951124,supermarket
48.7759118,2.4772902,school
48.932505,2.4936571,pharmacy
48.9692608,2.3049489,pharmacy
48.9702492,2.3062703,supermarket
48.9695217,2.3113522,supermarket
48.8088208,2.2978471,supermarket
48.8135808,2.3070756,pharmacy
48.8270785,2.3688229,supermarket
48.7703946,2.3114497,pharmacy
48.7039169,2.4596253,supermarket
48.7021113,2.4685772,school
48.7156777,2.4448783,supermarket
48.8333174,2.3646475,supermarket
48.7793621,2.3277269,pharmacy
48.8335964,2.3657803,pharmacy
48.8557922,2.4008796,marketplace
48.8648335,2.4021899,marketplace
48.8206476,2.3022525,school
48.8210241,2.3033306,supermarket
48.882892,2.4340227,school
48.819002,2.2910809,pharmacy
48.9965796,2.2551138,pharmacy
48.8388048,2.4168757,school
48.8379927,2.4176004,pharmacy
48.8376615,2.4169855,school
48.8351716,2.3586353,pharmacy
48.8945027,2.1960703,doctors
48.8855549,2.3755636,supermarket
48.8370128,2.2967236,supermarket
48.8510622,2.5040724,pharmacy
48.7096065,2.3877184,college
48.7009691,2.3704272,marketplace
48.7070835,2.3877407,school
48.7067614,2.3869171,school
48.9436654,2.4822428,pharmacy
48.84067,2.4178437,pharmacy
48.8528196,2.2754934,pharmacy
48.8989078,2.2093772,pharmacy
48.9038909,2.3314231,supermarket
48.9041025,2.3314982,supermarket
48.9033814,2.3311715,pharmacy
48.9059002,2.3315466,supermarket
48.9036864,2.3279898,school
48.904046,2.3284512,school
48.8871367,2.2083858,supermarket
48.8894281,2.2024646,pharmacy
48.9309068,2.3836322,supermarket
48.6880125,2.3842591,pharmacy
48.9678972,2.2844982,supermarket
48.86611,2.405732,college
48.867548,2.4092194,pharmacy
48.8480722,2.5036635,school
