lat,lon,population,reachable_pois
48.429075,2.14314,543.0,1406
48.43297,2.143074,726.0,636
48.436865,2.143009,726.0,300
48.44076,2.142943,268.0,345
48.444656,2.142878,111.0,471
48.448551,2.142812,103.0,223
48.674465,2.138986,102.0,1383
48.67836,2.13892,136.0,2061
48.682255,2.138853,162.0,2472
48.68615,2.138787,284.0,1491
48.690045,2.138721,280.0,4214
48.69394,2.138654,345.0,7332
48.697835,2.138588,356.0,9742
48.70173,2.138521,198.0,7823
48.713415,2.138322,104.0,2999
48.71731,2.138255,104.0,2609
48.787419,2.137055,123.0,8232
48.791314,2.136989,487.0,10618
48.795209,2.136922,1386.0,12345
48.799104,2.136855,1387.0,10708
48.802999,2.136788,1431.0,9660
48.806894,2.136721,1431.0,11506
48.810788,2.136654,1320.0,12330
48.814683,2.136587,1278.0,9940
48.818578,2.136521,1326.0,9042
48.822473,2.136454,1416.0,7444
48.826368,2.136387,1379.0,8038
48.830263,2.13632,473.0,6817
48.834158,2.136253,473.0,8851
48.838053,2.136186,850.0,10739
48.841948,2.136119,939.0,12717
48.845842,2.136052,730.0,11572
48.849737,2.135985,480.0,9948
48.853632,2.135918,496.0,11501
48.857527,2.135851,783.0,10161
48.861422,2.135784,747.0,7773
48.865317,2.135717,438.0,7515
48.869212,2.13565,418.0,7001
48.873107,2.135583,563.0,8129
48.877001,2.135515,745.0,7187
48.880896,2.135448,755.0,8274
48.884791,2.135381,592.0,12054
48.888686,2.135314,592.0,13787
48.892581,2.135247,650.0,13400
48.896476,2.13518,658.0,11482
48.90037,2.135112,742.0,10001
48.904265,2.135045,820.0,9717
48.90816,2.134978,716.0,8443
48.912055,2.134911,170.0,7470
48.91595,2.134843,170.0,7127
48.919845,2.134776,177.0,9424
48.923739,2.134709,178.0,9776
48.927634,2.134642,149.0,8647
48.931529,2.134574,128.0,7788
48.935424,2.134507,268.0,7320
48.939319,2.13444,797.0,7967
48.943214,2.134372,806.0,11202
48.947108,2.134305,431.0,11356
48.951003,2.134238,477.0,10367
48.954898,2.13417,255.0,6515
48.958793,2.134103,113.0,1626
48.993846,2.133495,151.0,4101
48.997741,2.133428,152.0,2506
49.001635,2.13336,246.0,3359
49.00553,2.133293,246.0,4108
49.009425,2.133225,439.0,4797
49.01332,2.133157,504.0,5255
49.017214,2.13309,361.0,4652
49.021109,2.133022,111.0,4641
49.025004,2.132954,107.0,4094
49.036688,2.132751,265.0,9222
49.040583,2.132684,300.0,7164
49.044478,2.132616,245.0,3027
49.048372,2.132548,188.0,2180
49.052267,2.13248,171.0,5312
49.056162,2.132413,300.0,6521
49.060057,2.132345,285.0,9062
49.063951,2.132277,128.0,7708
49.067846,2.132209,103.0,4813
48.427165,2.148241,459.0,1441
48.43106,2.148176,531.0,886
48.434955,2.148111,674.0,646
48.438851,2.148046,613.0,659
48.442746,2.147981,159.0,411
48.446641,2.147916,167.0,269
48.676451,2.144047,159.0,1624
48.680346,2.143981,166.0,3412
48.684241,2.143915,230.0,2825
48.688136,2.143849,280.0,1913
48.692031,2.143782,295.0,6611
48.695926,2.143716,356.0,7357
48.699821,2.14365,356.0,6886
48.758245,2.142658,157.0,2096
48.76214,2.142591,158.0,4320
48.78551,2.142193,123.0,5345
48.789405,2.142127,123.0,8503
48.793299,2.14206,1112.0,10029
48.797194,2.141994,1386.0,10239
48.801089,2.141928,1404.0,9885
48.804984,2.141861,1443.0,9746
48.808879,2.141795,1464.0,11024
48.812774,2.141728,1239.0,10165
48.816669,2.141662,1214.0,8050
48.820564,2.141595,981.0,7285
48.824459,2.141529,812.0,8367
48.828354,2.141462,510.0,6848
48.832249,2.141396,294.0,8784
48.836143,2.141329,284.0,10230
48.840038,2.141262,390.0,11730
48.843933,2.141196,351.0,12302
48.847828,2.141129,385.0,10189
48.851723,2.141063,392.0,8910
48.855618,2.140996,495.0,8976
48.859513,2.140929,588.0,7683
48.863408,2.140863,574.0,7263
48.867302,2.140796,501.0,6882
48.871197,2.140729,501.0,7857
48.875092,2.140663,764.0,9299
48.878987,2.140596,789.0,9262
48.882882,2.140529,674.0,10240
48.886777,2.140462,592.0,12132
48.890672,2.140396,606.0,12727
48.894566,2.140329,658.0,11727
48.898461,2.140262,659.0,8418
48.902356,2.140195,830.0,10306
48.906251,2.140128,874.0,8528
48.910146,2.140062,445.0,7541
48.914041,2.139995,196.0,5910
48.917935,2.139928,200.0,6730
48.92183,2.139861,187.0,7890
48.925725,2.139794,189.0,10005
48.92962,2.139727,450.0,10388
48.933515,2.13966,503.0,8851
48.93741,2.139593,798.0,7585
48.941304,2.139526,909.0,12154
48.945199,2.139459,913.0,13151
48.949094,2.139392,915.0,12559
48.952989,2.139325,901.0,10750
48.956884,2.139258,208.0,6936
48.960778,2.139191,208.0,1859
48.991937,2.138655,128.0,3884
48.995832,2.138588,155.0,3980
48.999726,2.13852,217.0,5116
49.003621,2.138453,242.0,3476
49.007516,2.138386,257.0,2384
49.011411,2.138319,352.0,4081
49.015305,2.138252,301.0,6184
49.0192,2.138184,269.0,6816
49.023095,2.138117,307.0,7195
49.02699,2.13805,184.0,5343
49.054253,2.137578,131.0,4141
49.058148,2.137511,238.0,6401
49.062042,2.137444,213.0,6931
49.065937,2.137376,103.0,6385
49.069832,2.137309,103.0,7434
48.42915,2.153277,159.0,655
48.433045,2.153213,555.0,1012
48.43694,2.153148,604.0,1462
48.440836,2.153083,373.0,1047
48.444731,2.153018,186.0,515
48.448626,2.152954,161.0,227
48.674541,2.149173,107.0,851
48.678436,2.149107,221.0,1740
48.682331,2.149042,263.0,3686
48.686226,2.148976,311.0,4162
48.690121,2.14891,320.0,7166
48.694016,2.148845,362.0,9729
48.697911,2.148779,380.0,8947
48.701806,2.148713,282.0,6075
48.76023,2.147726,158.0,3317
48.764125,2.147661,148.0,5473
48.7836,2.147331,134.0,4560
48.787495,2.147265,329.0,7377
48.79139,2.147199,486.0,9637
48.795285,2.147133,1251.0,11133
48.79918,2.147067,1230.0,10700
48.803075,2.147001,1830.0,11109
48.80697,2.146935,1965.0,11434
48.810864,2.146869,1488.0,10100
48.814759,2.146802,1046.0,7849
48.818654,2.146736,903.0,5822
48.822549,2.14667,191.0,6711
48.826444,2.146604,191.0,7070
48.830339,2.146538,219.0,9510
48.834234,2.146472,221.0,11459
48.838129,2.146406,287.0,11703
48.842024,2.146339,333.0,10331
48.845919,2.146273,346.0,9645
48.849813,2.146207,392.0,7853
48.853708,2.146141,392.0,7685
48.857603,2.146075,580.0,7229
48.861498,2.146008,588.0,5478
48.865393,2.145942,527.0,6119
48.869288,2.145876,483.0,6916
48.873183,2.145809,530.0,7578
48.877078,2.145743,657.0,9214
48.880972,2.145677,605.0,11132
48.884867,2.14561,765.0,11822
48.888762,2.145544,809.0,11271
48.892657,2.145478,962.0,10565
48.896552,2.145411,1065.0,8108
48.900447,2.145345,1180.0,8742
48.904342,2.145278,1357.0,8836
48.908236,2.145212,1346.0,8221
48.912131,2.145146,255.0,8547
48.916026,2.145079,255.0,6675
48.919921,2.145013,210.0,5702
48.923816,2.144946,195.0,8368
48.927711,2.14488,337.0,10737
48.931605,2.144813,575.0,11137
48.9355,2.144747,595.0,10898
48.939395,2.14468,912.0,11708
48.94329,2.144613,912.0,13598
48.947185,2.144547,915.0,13998
48.95108,2.14448,915.0,12283
48.954974,2.144414,609.0,9762
48.958869,2.144347,208.0,4635
48.962764,2.14428,185.0,2895
48.990028,2.143814,359.0,3753
48.993922,2.143747,810.0,4528
48.997817,2.14368,880.0,6620
49.001712,2.143613,289.0,6532
49.005607,2.143547,211.0,3696
49.009501,2.14348,113.0,1899
49.017291,2.143346,105.0,7830
49.021186,2.143279,412.0,9389
49.025081,2.143212,412.0,7789
49.056239,2.142677,230.0,2426
49.060133,2.14261,238.0,4370
49.064028,2.142543,164.0,5435
49.067923,2.142476,143.0,8135
49.071818,2.142409,118.0,7274
48.42724,2.158378,159.0,457
48.431135,2.158314,264.0,975
48.43503,2.15825,604.0,2420
48.438925,2.158185,604.0,2491
48.44282,2.158121,208.0,1033
48.446716,2.158057,217.0,470
48.450611,2.157992,112.0,150
48.563569,2.156119,118.0,134
48.676526,2.154234,433.0,1163
48.680421,2.154168,585.0,1754
48.684316,2.154103,508.0,3233
48.688211,2.154038,370.0,5705
48.692106,2.153973,371.0,8663
48.696001,2.153907,392.0,10195
48.699896,2.153842,392.0,7641
48.703791,2.153777,118.0,4783
48.76611,2.15273,108.0,5902
48.770005,2.152665,153.0,7562
48.7739,2.152599,134.0,7147
48.785585,2.152402,520.0,6171
48.78948,2.152337,563.0,8841
48.793375,2.152271,936.0,11392
48.79727,2.152205,1188.0,12920
48.801165,2.15214,1363.0,11207
48.80506,2.152074,1987.0,13145
48.808955,2.152008,1987.0,12024
48.81285,2.151943,1085.0,9700
48.816745,2.151877,1046.0,7474
48.820639,2.151811,487.0,5146
48.824534,2.151746,191.0,6611
48.828429,2.15168,197.0,8970
48.832324,2.151614,224.0,11665
48.836219,2.151548,229.0,13524
48.840114,2.151483,353.0,12231
48.844009,2.151417,363.0,9579
48.847904,2.151351,335.0,8541
48.851799,2.151285,304.0,6091
48.855694,2.151219,395.0,5466
48.859588,2.151153,623.0,5501
48.863483,2.151088,618.0,6337
48.867378,2.151022,280.0,7539
48.871273,2.150956,271.0,7329
48.875168,2.15089,297.0,9920
48.879063,2.150824,306.0,11707
48.882958,2.150758,552.0,13140
48.886853,2.150692,956.0,13270
48.890747,2.150626,968.0,11952
48.894642,2.15056,1159.0,9747
48.898537,2.150494,1159.0,8356
48.902432,2.150428,1332.0,7988
48.906327,2.150362,1373.0,8344
48.910222,2.150296,884.0,9330
48.914117,2.15023,255.0,8630
48.918011,2.150164,249.0,6021
48.921906,2.150098,195.0,6005
48.925801,2.150032,198.0,8376
48.929696,2.149966,560.0,10852
48.933591,2.149899,664.0,12152
48.937486,2.149833,790.0,12885
48.94138,2.149767,834.0,12313
48.945275,2.149701,806.0,13212
48.94917,2.149635,739.0,12613
48.953065,2.149569,707.0,10772
48.95696,2.149502,200.0,7844
48.960854,2.149436,139.0,5763
48.984223,2.149038,380.0,3107
48.988118,2.148972,388.0,7251
48.992013,2.148906,729.0,7484
48.995908,2.148839,939.0,6834
48.999802,2.148773,766.0,7726
49.003697,2.148707,211.0,5452
49.007592,2.14864,211.0,2556
49.019276,2.148441,290.0,9996
49.023171,2.148375,414.0,8887
49.027066,2.148308,304.0,6336
49.058224,2.147776,234.0,1420
49.062119,2.147709,236.0,3055
49.066013,2.147643,289.0,5324
49.069908,2.147576,289.0,6109
48.425329,2.163479,237.0,240
48.429224,2.163415,255.0,601
48.433119,2.163351,438.0,1378
48.437015,2.163287,479.0,2394
48.44091,2.163223,483.0,1428
48.444805,2.163159,527.0,629
48.4487,2.163095,517.0,319
48.561659,2.161233,165.0,2172
48.565554,2.161169,165.0,2414
48.678511,2.159295,585.0,2644
48.682406,2.15923,585.0,3132
48.686301,2.159165,404.0,4365
48.690196,2.1591,370.0,6599
48.694091,2.159035,382.0,8854
48.697986,2.15897,384.0,8947
48.701881,2.158905,324.0,6799
48.768095,2.1578,155.0,6742
48.77199,2.157735,159.0,5413
48.783675,2.157539,165.0,4128
48.78757,2.157474,563.0,7080
48.791465,2.157409,563.0,9345
48.79536,2.157344,1172.0,11138
48.799255,2.157279,1157.0,10995
48.80315,2.157213,1599.0,11388
48.807045,2.157148,1706.0,12021
48.81094,2.157083,1298.0,10168
48.814835,2.157017,549.0,9628
48.818729,2.156952,439.0,6927
48.830414,2.156756,207.0,10006
48.834309,2.156691,274.0,12214
48.838204,2.156625,329.0,12520
48.842099,2.15656,417.0,10612
48.845994,2.156495,405.0,8499
48.849889,2.156429,237.0,7090
48.853784,2.156364,237.0,4437
48.857679,2.156298,559.0,3237
48.861573,2.156233,633.0,5105
48.865468,2.156167,472.0,5646
48.869363,2.156102,270.0,7802
48.873258,2.156036,274.0,8293
48.877153,2.155971,306.0,11056
48.881048,2.155905,306.0,13111
48.884943,2.15584,863.0,14713
48.888838,2.155774,956.0,13343
48.892732,2.155709,1047.0,11369
48.896627,2.155643,1099.0,9177
48.900522,2.155577,1083.0,8577
48.904417,2.155512,1174.0,8135
48.908312,2.155446,1112.0,9378
48.912207,2.15538,228.0,9897
48.916102,2.155315,114.0,7558
48.919996,2.155249,209.0,4409
48.923891,2.155183,316.0,2897
48.927786,2.155118,478.0,8515
48.931681,2.155052,1119.0,12238
48.935576,2.154986,1122.0,13862
48.939471,2.15492,732.0,13963
48.943365,2.154855,706.0,12678
48.94726,2.154789,651.0,11444
48.951155,2.154723,618.0,10440
48.95505,2.154657,501.0,8462
48.958945,2.154591,132.0,6932
48.96284,2.154526,132.0,5527
48.982314,2.154196,298.0,3230
48.986208,2.15413,395.0,9074
48.990103,2.154064,421.0,9822
48.993998,2.153998,898.0,9064
48.997893,2.153932,873.0,7410
49.001788,2.153867,337.0,7284
49.005682,2.153801,132.0,4985
49.009577,2.153735,129.0,5219
49.013472,2.153668,176.0,8851
49.017367,2.153602,209.0,11273
49.021261,2.153536,485.0,11131
49.025156,2.15347,490.0,8648
49.056314,2.152941,196.0,959
49.060209,2.152875,233.0,861
49.064104,2.152809,259.0,2049
49.067999,2.152743,289.0,3435
49.071893,2.152676,254.0,4159
48.423418,2.168579,131.0,83
48.427313,2.168515,321.0,325
48.431209,2.168452,332.0,606
48.435104,2.168388,448.0,977
48.438999,2.168325,448.0,994
48.442894,2.168261,523.0,619
48.446789,2.168198,539.0,375
48.450684,2.168134,307.0,408
48.493531,2.167433,100.0,168
48.559748,2.166347,125.0,2907
48.563643,2.166283,164.0,4800
48.567539,2.166219,141.0,3632
48.571434,2.166155,160.0,1733
48.575329,2.166091,212.0,253
48.6766,2.164421,754.0,3604
48.680495,2.164356,1563.0,3455
48.68439,2.164292,1558.0,4226
48.688285,2.164227,657.0,5887
48.69218,2.164163,700.0,8907
48.696075,2.164098,228.0,11696
48.69997,2.164034,171.0,9088
48.703865,2.163969,130.0,6067
48.70776,2.163905,108.0,5538
48.766185,2.162935,131.0,9182
48.77008,2.162871,223.0,6744
48.773975,2.162806,245.0,5399
48.77787,2.162741,388.0,5616
48.781765,2.162676,466.0,5630
48.78566,2.162611,349.0,5547
48.789555,2.162547,239.0,6743
48.79345,2.162482,491.0,8584
48.797345,2.162417,927.0,10131
48.80124,2.162352,936.0,11671
48.805134,2.162287,1130.0,12313
48.809029,2.162222,1130.0,11374
48.812924,2.162157,315.0,9145
48.816819,2.162093,131.0,7622
48.832399,2.161833,275.0,9565
48.836294,2.161768,275.0,10602
48.840189,2.161703,397.0,9941
48.844084,2.161638,417.0,8046
48.847979,2.161573,326.0,6617
48.851873,2.161508,236.0,4978
48.855768,2.161443,287.0,1317
48.859663,2.161378,587.0,3292
48.863558,2.161312,548.0,4094
48.867453,2.161247,310.0,6744
48.871348,2.161182,291.0,8779
48.875243,2.161117,465.0,7578
48.879138,2.161052,655.0,11743
48.883033,2.160987,754.0,13200
48.886927,2.160922,961.0,13317
48.890822,2.160857,961.0,12005
48.894717,2.160791,749.0,9906
48.898612,2.160726,731.0,8958
48.902507,2.160661,776.0,9895
48.906402,2.160596,803.0,9496
48.910297,2.16053,617.0,11105
48.925876,2.160269,332.0,6672
48.929771,2.160204,872.0,11104
48.933666,2.160139,1122.0,13055
48.937561,2.160073,998.0,14134
48.941455,2.160008,706.0,13173
48.94535,2.159943,705.0,12663
48.949245,2.159877,613.0,10613
48.95314,2.159812,592.0,8686
48.957035,2.159746,281.0,6732
48.96093,2.159681,194.0,4871
48.984298,2.159288,573.0,9371
48.988193,2.159223,755.0,11172
48.992088,2.159157,739.0,11156
48.995983,2.159091,693.0,9344
48.999878,2.159026,639.0,6914
49.011562,2.158829,205.0,7977
49.015457,2.158763,237.0,9538
49.019352,2.158698,357.0,10810
49.023246,2.158632,493.0,9396
49.027141,2.158567,433.0,7092
49.058299,2.158041,278.0,1525
49.062194,2.157975,297.0,990
49.066089,2.157909,293.0,1670
49.069984,2.157843,292.0,2859
49.073878,2.157777,195.0,2186
49.077773,2.157712,150.0,1822
49.081668,2.157646,129.0,1125
48.425402,2.173616,282.0,103
48.429297,2.173552,319.0,307
48.433193,2.173489,374.0,438
48.437088,2.173426,407.0,516
48.440983,2.173363,391.0,455
48.444878,2.1733,444.0,407
48.448773,2.173236,414.0,420
48.487725,2.172603,109.0,427
48.49162,2.17254,142.0,299
48.495515,2.172477,109.0,130
48.561733,2.171397,136.0,4876
48.565628,2.171333,134.0,6022
48.569523,2.17127,492.0,2957
48.573418,2.171206,583.0,991
48.577313,2.171142,337.0,321
48.678585,2.169482,2465.0,3040
48.68248,2.169418,2545.0,4228
48.686375,2.169354,1359.0,6450
48.69027,2.16929,771.0,6809
48.694165,2.169226,600.0,9054
48.69806,2.169162,165.0,9176
48.701955,2.169098,165.0,6929
48.70585,2.169034,108.0,3849
48.709745,2.168969,108.0,6590
48.76038,2.168134,263.0,6920
48.764274,2.16807,269.0,8700
48.768169,2.168006,351.0,7570
48.772064,2.167941,369.0,6817
48.775959,2.167877,535.0,7144
48.779854,2.167813,735.0,7713
48.783749,2.167748,673.0,8180
48.787644,2.167684,177.0,7036
48.791539,2.167619,177.0,5829
48.795434,2.167555,821.0,10401
48.799329,2.16749,922.0,12305
48.803224,2.167426,1029.0,13137
48.807119,2.167362,1130.0,13317
48.811014,2.167297,976.0,11086
48.814909,2.167233,131.0,8346
48.818804,2.167168,131.0,8131
48.830488,2.166974,160.0,5787
48.834383,2.16691,215.0,8005
48.838278,2.166845,264.0,9538
48.842173,2.166781,543.0,8163
48.846068,2.166716,564.0,8949
48.857753,2.166522,157.0,3967
48.861648,2.166457,237.0,6093
48.865543,2.166393,258.0,5683
48.869438,2.166328,320.0,6920
48.873332,2.166263,320.0,9098
48.877227,2.166198,834.0,8186
48.881122,2.166134,844.0,11783
48.885017,2.166069,925.0,13155
48.888912,2.166004,962.0,13409
48.892807,2.165939,892.0,12392
48.896702,2.165875,731.0,9844
48.900597,2.16581,732.0,8376
48.904491,2.165745,803.0,10060
48.908386,2.16568,803.0,10148
48.912281,2.165615,247.0,11214
48.920071,2.165486,237.0,7556
48.923966,2.165421,441.0,8276
48.927861,2.165356,528.0,9145
48.931755,2.165291,1019.0,11213
48.93565,2.165226,993.0,12519
48.939545,2.165161,1121.0,12575
48.94344,2.165096,1247.0,11404
48.947335,2.165031,852.0,12327
48.95123,2.164966,169.0,10919
48.955125,2.164901,168.0,8670
48.959019,2.164836,392.0,5478
48.962914,2.164771,392.0,4879
48.982388,2.164445,111.0,8323
48.986283,2.16438,773.0,10487
48.990178,2.164315,773.0,11827
48.994073,2.16425,703.0,10463
48.997968,2.164185,693.0,8380
49.001862,2.16412,347.0,6047
49.013547,2.163924,224.0,8088
49.017441,2.163859,206.0,8442
49.021336,2.163794,360.0,8393
49.025231,2.163728,325.0,6975
49.056389,2.163206,266.0,1135
49.060284,2.16314,403.0,1359
49.064179,2.163075,373.0,1320
49.068074,2.16301,294.0,2424
49.071968,2.162944,294.0,3373
49.075863,2.162879,187.0,3666
49.079758,2.162813,186.0,1676
48.435177,2.178527,131.0,212
48.439072,2.178464,129.0,254
48.442967,2.178401,215.0,247
48.446862,2.178339,260.0,231
48.450757,2.178276,189.0,240
48.489709,2.177647,143.0,412
48.493604,2.177584,155.0,300
48.563717,2.176447,132.0,3763
48.567612,2.176384,197.0,3004
48.571507,2.176321,583.0,1489
48.575402,2.176258,583.0,617
48.676674,2.174608,917.0,4013
48.680569,2.174544,2545.0,3964
48.684464,2.17448,2454.0,4811
48.688359,2.174417,760.0,5376
48.692254,2.174353,746.0,7679
48.696149,2.174289,317.0,9433
48.700044,2.174226,208.0,9000
48.703939,2.174162,203.0,6899
48.707834,2.174098,191.0,6620
48.711729,2.174034,191.0,8793
48.723414,2.173843,106.0,1974
48.727309,2.173779,131.0,3940
48.731204,2.173715,111.0,4419
48.758469,2.173268,162.0,4755
48.762364,2.173204,269.0,6019
48.766259,2.17314,285.0,6239
48.770154,2.173077,369.0,6155
48.774049,2.173013,369.0,5624
48.777944,2.172949,702.0,7693
48.781839,2.172885,741.0,8881
48.785733,2.172821,423.0,9485
48.789628,2.172757,184.0,8187
48.793523,2.172693,339.0,9485
48.797418,2.172628,923.0,12034
48.801313,2.172564,924.0,13522
48.805208,2.1725,1050.0,12643
48.809103,2.172436,1043.0,11631
48.812998,2.172372,441.0,9325
48.816893,2.172308,104.0,6701
48.820788,2.172244,133.0,8006
48.824683,2.17218,223.0,6873
48.828578,2.172116,224.0,8017
48.832473,2.172051,130.0,7591
48.836368,2.171987,128.0,9912
48.840263,2.171923,468.0,9875
48.844158,2.171859,619.0,9136
48.848052,2.171795,430.0,8969
48.859737,2.171602,237.0,6333
48.863632,2.171537,237.0,8177
48.867527,2.171473,299.0,7210
48.871422,2.171409,320.0,7254
48.875317,2.171345,510.0,9115
48.879212,2.17128,875.0,11309
48.883107,2.171216,948.0,13295
48.887001,2.171151,1014.0,14740
48.890896,2.171087,1044.0,13853
48.894791,2.171023,569.0,12126
48.902581,2.170894,531.0,9625
48.906476,2.170829,879.0,10803
48.910371,2.170765,891.0,10831
48.914266,2.1707,871.0,11832
48.91816,2.170636,923.0,10172
48.922055,2.170572,864.0,9365
48.92595,2.170507,850.0,10852
48.929845,2.170442,865.0,10657
48.93374,2.170378,881.0,10297
48.937635,2.170313,952.0,10902
48.94153,2.170249,1425.0,10394
48.945424,2.170184,1425.0,10941
48.949319,2.17012,289.0,11594
48.953214,2.170055,140.0,9872
48.957109,2.16999,277.0,7640
48.961004,2.169926,392.0,5110
48.964899,2.169861,324.0,2311
48.984373,2.169538,494.0,8565
48.988268,2.169473,732.0,9950
48.992162,2.169408,667.0,9939
48.996057,2.169344,434.0,8544
48.999952,2.169279,381.0,6187
49.058374,2.168306,403.0,1210
49.062268,2.168241,403.0,1201
49.066163,2.168175,319.0,3853
49.070058,2.16811,292.0,5070
49.073953,2.168045,245.0,4086
49.077848,2.16798,163.0,2059
49.132374,2.167068,106.0,162
48.43716,2.183565,129.0,92
48.441055,2.183503,133.0,85
48.444951,2.18344,260.0,132
48.448846,2.183378,260.0,148
48.483902,2.182815,111.0,659
48.487798,2.182753,235.0,783
48.491693,2.18269,401.0,1215
48.495588,2.182627,372.0,1231
48.561805,2.181561,117.0,1648
48.5657,2.181498,117.0,1794
48.569596,2.181435,354.0,1235
48.573491,2.181372,480.0,2054
48.577386,2.18131,355.0,2640
48.589071,2.181121,251.0,579
48.592966,2.181058,270.0,812
48.670868,2.179796,160.0,1028
48.674763,2.179733,177.0,1957
48.678658,2.17967,1111.0,2590
48.682553,2.179606,1114.0,4132
48.686448,2.179543,807.0,6009
48.690343,2.17948,598.0,7662
48.694238,2.179417,559.0,10302
48.698133,2.179353,285.0,11803
48.702028,2.17929,285.0,9347
48.705923,2.179227,256.0,6525
48.709818,2.179163,252.0,7424
48.713713,2.1791,124.0,7264
48.725398,2.17891,131.0,2900
48.729293,2.178846,131.0,4306
48.752663,2.178465,102.0,5275
48.756558,2.178402,143.0,4260
48.760453,2.178338,206.0,4350
48.764348,2.178275,190.0,4357
48.768243,2.178211,164.0,4124
48.772138,2.178148,119.0,4864
48.776033,2.178084,323.0,7846
48.779928,2.178021,1015.0,9958
48.783823,2.177957,1038.0,11250
48.787717,2.177893,232.0,10459
48.791612,2.17783,220.0,8708
48.795507,2.177766,712.0,10889
48.799402,2.177702,926.0,12097
48.803297,2.177639,951.0,11683
48.807192,2.177575,1005.0,10390
48.811087,2.177511,988.0,10379
48.814982,2.177448,101.0,10207
48.818877,2.177384,101.0,7574
48.822772,2.17732,193.0,7675
48.826667,2.177256,224.0,9048
48.830562,2.177193,189.0,8122
48.834457,2.177129,128.0,10639
48.838352,2.177065,155.0,11703
48.842247,2.177001,629.0,10512
48.846142,2.176937,657.0,8875
48.850036,2.176874,173.0,6426
48.857826,2.176746,277.0,6100
48.861721,2.176682,599.0,7024
48.865616,2.176618,692.0,8159
48.869511,2.176554,901.0,7484
48.873406,2.17649,991.0,8473
48.877301,2.176426,1696.0,10607
48.881196,2.176362,1886.0,12201
48.885091,2.176298,1591.0,13699
48.888986,2.176234,1243.0,14034
48.89288,2.17617,1078.0,12779
48.904565,2.175978,807.0,10228
48.90846,2.175914,907.0,11662
48.912355,2.17585,926.0,12165
48.91625,2.175786,942.0,12336
48.920145,2.175722,925.0,12900
48.924039,2.175658,850.0,12420
48.927934,2.175594,850.0,11569
48.931829,2.17553,879.0,11351
48.935724,2.175466,881.0,9207
48.939619,2.175401,1203.0,8812
48.943514,2.175337,1394.0,10056
48.947409,2.175273,1078.0,11120
48.951303,2.175209,106.0,9757
48.959093,2.17508,266.0,7724
48.962988,2.175016,247.0,4902
48.966883,2.174952,258.0,3563
48.978567,2.174759,548.0,10860
48.982462,2.174695,561.0,10534
48.986357,2.17463,643.0,8852
48.990252,2.174566,643.0,8171
48.994147,2.174502,330.0,7597
48.998041,2.174437,207.0,6368
49.001936,2.174373,138.0,6968
49.056463,2.17347,150.0,1892
49.060358,2.173406,312.0,1376
49.064253,2.173341,285.0,3779
49.068148,2.173276,175.0,6708
49.072042,2.173212,164.0,7030
49.130463,2.172241,103.0,187
49.134358,2.172176,100.0,186
48.443039,2.188542,107.0,74
48.446934,2.18848,162.0,79
48.450829,2.188418,144.0,81
48.45862,2.188293,105.0,60
48.481991,2.187921,134.0,432
48.485886,2.187858,134.0,619
48.489781,2.187796,394.0,1960
48.493676,2.187734,421.0,2753
48.497571,2.187672,181.0,2033
48.571579,2.186487,391.0,2680
48.575474,2.186424,391.0,4673
48.579369,2.186362,122.0,4766
48.58716,2.186237,113.0,965
48.591055,2.186174,273.0,1191
48.59495,2.186112,261.0,1168
48.668956,2.18492,122.0,629
48.672851,2.184858,230.0,1156
48.676746,2.184795,341.0,2366
48.680641,2.184732,896.0,4329
48.684536,2.184669,896.0,6498
48.688431,2.184606,622.0,6896
48.692326,2.184543,597.0,8474
48.696221,2.18448,413.0,10758
48.700116,2.184417,285.0,10208
48.704011,2.184355,278.0,9148
48.707906,2.184292,253.0,8995
48.711801,2.184229,256.0,10028
48.750752,2.183598,308.0,3719
48.754647,2.183535,445.0,5534
48.758541,2.183472,335.0,6578
48.778016,2.183156,793.0,9017
48.781911,2.183093,1052.0,10541
48.785806,2.18303,743.0,10379
48.789701,2.182967,220.0,8817
48.793596,2.182903,261.0,10519
48.797491,2.18284,926.0,12940
48.801386,2.182777,926.0,13196
48.805281,2.182713,994.0,11480
48.809176,2.18265,1028.0,11856
48.813071,2.182587,688.0,12652
48.816966,2.182523,267.0,11627
48.820861,2.18246,357.0,9034
48.824756,2.182397,595.0,8925
48.828651,2.182333,683.0,9570
48.832546,2.18227,289.0,11358
48.836441,2.182207,209.0,12984
48.840336,2.182143,640.0,12895
48.84423,2.18208,1118.0,11161
48.848125,2.182016,1019.0,8624
48.85202,2.181953,277.0,5958
48.855915,2.181889,277.0,5077
48.85981,2.181826,911.0,7194
48.863705,2.181762,988.0,7769
48.8676,2.181699,1079.0,9726
48.871495,2.181635,1153.0,10191
48.87539,2.181572,1293.0,10752
48.879285,2.181508,1921.0,11922
48.88318,2.181445,1921.0,12251
48.887074,2.181381,1290.0,12701
48.890969,2.181318,1243.0,12688
48.894864,2.181254,492.0,12759
48.906549,2.181063,853.0,10399
48.910444,2.181,785.0,12540
48.914339,2.180936,973.0,12725
48.918234,2.180872,994.0,14066
48.922128,2.180808,1137.0,14121
48.926023,2.180745,1280.0,12842
48.929918,2.180681,1191.0,11374
48.933813,2.180617,773.0,9604
48.937708,2.180554,762.0,8603
48.941603,2.18049,1088.0,8781
48.945498,2.180426,1078.0,10411
48.949392,2.180362,317.0,10328
48.961077,2.180171,155.0,7353
