lat,lon,hour,travel_time_min,population
45.517916,9.037779,3,118.93,393.0
45.521814,9.037782,3,118.81,535.0
45.525711,9.037785,3,118.54,618.0
45.529609,9.037787,3,118.38,1214.0
45.533507,9.03779,3,118.63,1214.0
45.537404,9.037792,3,118.35,580.0
45.541302,9.037795,3,119.22,495.0
45.545199,9.037798,3,119.35,264.0
45.445809,9.042526,3,119.56,124.0
45.449706,9.042529,3,119.7,259.0
45.453604,9.042532,3,119.71,234.0
45.480887,9.042553,3,118.99,107.0
45.488683,9.042559,3,118.73,271.0
45.49258,9.042562,3,118.77,579.0
45.496478,9.042565,3,118.6,602.0
45.500375,9.042568,3,118.86,300.0
45.512068,9.042576,3,119.48,193.0
45.515966,9.042579,3,118.96,191.0
45.519863,9.042582,3,118.82,562.0
45.523761,9.042585,3,118.61,575.0
45.527659,9.042588,3,118.42,998.0
45.531556,9.042591,3,118.48,1196.0
45.535454,9.042594,3,118.36,927.0
45.539351,9.042597,3,118.47,290.0
45.543249,9.0426,3,119.32,287.0
45.547146,9.042603,3,119.33,324.0
45.551044,9.042606,3,119.35,329.0
45.416574,9.047297,3,119.38,326.0
45.420472,9.047301,3,119.31,146.0
45.42437,9.047304,3,119.45,128.0
45.428267,9.047307,3,119.1,122.0
45.432165,9.04731,3,119.25,118.0
45.475039,9.047346,3,118.95,153.0
45.478937,9.047349,3,118.88,153.0
45.482834,9.047353,3,118.86,387.0
45.486732,9.047356,3,118.68,472.0
45.49063,9.047359,3,118.63,490.0
45.494527,9.047363,3,118.52,524.0
45.498425,9.047366,3,119.46,499.0
45.514015,9.047379,3,119.35,142.0
45.517913,9.047382,3,119.22,337.0
45.52181,9.047385,3,118.8,596.0
45.525708,9.047389,3,118.6,656.0
45.529605,9.047392,3,118.43,1188.0
45.533503,9.047395,3,118.49,1188.0
45.537401,9.047399,3,118.41,345.0
45.541298,9.047402,3,119.36,208.0
45.545196,9.047405,3,119.33,312.0
45.549093,9.047408,3,118.96,412.0
45.552991,9.047412,3,119.54,347.0
45.414624,9.052088,3,119.39,326.0
45.418521,9.052092,3,119.58,260.0
45.422419,9.052096,3,119.05,128.0
45.426316,9.052099,3,119.0,128.0
45.430214,9.052103,3,119.09,118.0
45.434112,9.052106,3,119.21,118.0
45.476986,9.052146,3,118.51,153.0
45.480883,9.052149,3,118.79,199.0
45.484781,9.052153,3,118.79,472.0
45.488679,9.052157,3,118.63,473.0
45.492576,9.05216,3,118.71,517.0
45.496474,9.052164,3,118.79,521.0
45.500371,9.052167,3,119.49,241.0
45.515962,9.052182,3,119.55,145.0
45.519859,9.052185,3,118.85,558.0
45.523757,9.052189,3,118.81,575.0
45.527655,9.052193,3,118.71,951.0
45.531552,9.052196,3,119.0,1149.0
45.53545,9.0522,3,119.2,881.0
45.539347,9.052203,3,119.49,214.0
45.543245,9.052207,3,119.16,215.0
45.547143,9.052211,3,119.53,394.0
45.55104,9.052214,3,119.78,392.0
45.554938,9.052218,3,118.82,126.0
45.574425,9.052236,3,119.35,128.0
45.41657,9.056883,3,118.77,216.0
45.420468,9.056887,3,118.73,596.0
45.424365,9.056891,3,118.73,661.0
45.428263,9.056895,3,118.78,467.0
45.432161,9.056899,3,119.46,305.0
45.436058,9.056903,3,119.47,249.0
45.463342,9.05693,3,119.56,108.0
45.467239,9.056934,3,119.33,339.0
45.471137,9.056938,3,118.58,346.0
45.475035,9.056942,3,118.52,464.0
45.478932,9.056946,3,118.45,471.0
45.48283,9.05695,3,118.78,551.0
45.486728,9.056954,3,118.79,579.0
45.490625,9.056957,3,118.67,408.0
45.517908,9.056985,3,119.64,195.0
45.525704,9.056993,3,118.84,103.0
45.529601,9.056997,3,118.6,490.0
45.533499,9.057001,3,118.65,486.0
45.541294,9.057009,3,119.53,296.0
45.545191,9.057013,3,119.25,262.0
45.549089,9.057016,3,119.14,225.0
45.552987,9.05702,3,119.08,214.0
45.556884,9.057024,3,119.13,148.0
45.560782,9.057028,3,118.83,149.0
45.572474,9.05704,3,119.12,330.0
45.576372,9.057044,3,119.34,526.0
45.588065,9.057056,3,119.51,423.0
45.591962,9.05706,3,119.5,828.0
45.414619,9.061674,3,119.52,138.0
45.418516,9.061678,3,118.99,402.0
45.422414,9.061682,3,118.72,992.0
45.426312,9.061686,3,118.75,979.0
45.430209,9.061691,3,118.84,407.0
45.434107,9.061695,3,119.1,407.0
45.449698,9.061712,3,115.02,124.0
45.453595,9.061716,3,115.06,116.0
45.465288,9.061729,3,119.25,361.0
45.469186,9.061733,3,118.06,436.0
45.473083,9.061737,3,118.0,484.0
45.476981,9.061742,3,118.03,540.0
45.480879,9.061746,3,118.49,547.0
45.484776,9.06175,3,118.22,598.0
45.488674,9.061754,3,118.86,598.0
45.515957,9.061784,3,119.63,290.0
45.52765,9.061797,3,119.54,308.0
45.531547,9.061801,3,119.21,465.0
45.535445,9.061806,3,119.04,424.0
45.539343,9.06181,3,118.94,297.0
45.54324,9.061814,3,119.05,297.0
45.547138,9.061818,3,119.24,224.0
45.551035,9.061823,3,119.07,223.0
45.554933,9.061827,3,118.84,171.0
45.55883,9.061831,3,118.64,149.0
45.562728,9.061836,3,119.18,125.0
45.574421,9.061848,3,119.09,526.0
45.578318,9.061853,3,119.32,526.0
45.582216,9.061857,3,119.35,447.0
45.586113,9.061861,3,119.49,423.0
45.590011,9.061865,3,119.47,590.0
45.593908,9.06187,3,119.49,850.0
45.416565,9.066469,3,119.17,146.0
45.420463,9.066473,3,118.96,874.0
45.42436,9.066478,3,118.82,983.0
45.428258,9.066482,3,118.91,673.0
45.432155,9.066487,3,118.97,394.0
45.447746,9.066505,3,114.97,161.0
45.451644,9.06651,3,114.96,177.0
45.463337,9.066524,3,119.23,115.0
45.467234,9.066528,3,118.63,412.0
45.471132,9.066533,3,118.49,410.0
45.475029,9.066537,3,118.0,472.0
45.478927,9.066542,3,118.22,469.0
45.486722,9.066551,3,118.58,495.0
45.49062,9.066556,3,118.97,351.0
45.510108,9.066579,3,119.93,218.0
45.514006,9.066583,3,119.62,289.0
45.517903,9.066588,3,119.6,194.0
45.529596,9.066602,3,119.19,516.0
45.533493,9.066606,3,119.02,518.0
45.537391,9.066611,3,119.01,377.0
45.541289,9.066615,3,118.16,346.0
45.545186,9.06662,3,118.22,441.0
45.549084,9.066625,3,118.3,568.0
45.552981,9.066629,3,118.65,556.0
45.556879,9.066634,3,118.62,374.0
45.560776,9.066638,3,118.66,381.0
45.564674,9.066643,3,118.76,475.0
45.568572,9.066648,3,118.71,500.0
45.572469,9.066652,3,118.71,649.0
45.576367,9.066657,3,118.74,773.0
45.580264,9.066661,3,118.85,745.0
45.584162,9.066666,3,119.49,584.0
45.588059,9.066671,3,119.46,588.0
45.591957,9.066675,3,119.45,967.0
45.595854,9.06668,3,119.48,999.0
45.414613,9.071259,3,119.19,657.0
45.418511,9.071264,3,119.09,639.0
45.422408,9.071269,3,119.08,621.0
45.426306,9.071274,3,119.08,614.0
45.445794,9.071298,3,115.0,298.0
45.449692,9.071303,3,105.62,807.0
45.45359,9.071308,3,105.61,773.0
45.457487,9.071313,3,114.08,109.0
45.461385,9.071318,3,113.41,110.0
45.465283,9.071323,3,113.51,216.0
45.46918,9.071328,3,118.57,241.0
45.473078,9.071333,3,118.63,179.0
45.492566,9.071357,3,119.66,251.0
45.496463,9.071362,3,119.7,282.0
45.500361,9.071367,3,119.71,138.0
45.512054,9.071382,3,119.61,288.0
45.515951,9.071387,3,119.59,288.0
45.527644,9.071402,3,119.21,366.0
45.531542,9.071406,3,119.18,610.0
45.535439,9.071411,3,119.01,568.0
45.539337,9.071416,3,118.51,421.0
45.543235,9.071421,3,118.44,421.0
45.547132,9.071426,3,118.09,1011.0
45.55103,9.071431,3,118.36,1031.0
45.554927,9.071436,3,118.48,770.0
45.558825,9.071441,3,118.17,643.0
45.562722,9.071446,3,118.46,725.0
45.56662,9.071451,3,118.52,926.0
45.570517,9.071456,3,118.68,926.0
45.574415,9.071461,3,118.86,993.0
45.578313,9.071466,3,118.82,993.0
45.58221,9.071471,3,119.44,783.0
45.586108,9.071476,3,118.98,711.0
45.590005,9.071481,3,119.47,851.0
45.593903,9.071486,3,119.48,1096.0
45.5978,9.07149,3,119.5,1042.0
45.416559,9.076054,3,119.2,710.0
45.420457,9.076059,3,119.18,610.0
45.424354,9.076065,3,119.15,593.0
45.428252,9.07607,3,119.12,305.0
45.44774,9.076096,3,113.8,744.0
45.451638,9.076101,3,105.6,821.0
45.455535,9.076107,3,105.35,410.0
45.459433,9.076112,3,105.48,111.0
45.463331,9.076117,3,104.97,138.0
45.467228,9.076122,3,119.04,241.0
45.471126,9.076128,3,118.97,241.0
45.475023,9.076133,3,118.7,104.0
45.490614,9.076154,3,119.73,121.0
45.494512,9.076159,3,119.73,282.0
45.510102,9.07618,3,119.3,210.0
45.514,9.076185,3,119.36,288.0
45.517897,9.076191,3,119.63,190.0
45.52959,9.076206,3,119.33,610.0
45.533487,9.076212,3,118.81,610.0
45.537385,9.076217,3,119.03,460.0
45.541283,9.076222,3,119.03,421.0
45.54518,9.076227,3,118.24,679.0
45.549078,9.076233,3,118.05,1031.0
45.552975,9.076238,3,118.25,994.0
45.556873,9.076243,3,117.99,643.0
45.56077,9.076249,3,118.22,643.0
45.564668,9.076254,3,118.28,885.0
45.568566,9.076259,3,118.52,926.0
45.572463,9.076264,3,118.86,959.0
45.576361,9.07627,3,118.41,992.0
45.580258,9.076275,3,119.4,948.0
45.584156,9.07628,3,119.43,708.0
45.588053,9.076285,3,118.99,706.0
45.591951,9.076291,3,119.49,1052.0
45.4263,9.080861,3,117.54,433.0
45.430197,9.080867,3,117.2,175.0
45.434095,9.080872,3,116.14,180.0
45.437993,9.080878,3,116.05,384.0
45.44189,9.080883,3,116.0,476.0
45.445788,9.080889,3,104.72,616.0
45.449686,9.080894,3,104.63,848.0
45.453583,9.0809,3,104.78,844.0
45.457481,9.080906,3,105.05,812.0
45.461379,9.080911,3,105.33,836.0
45.465276,9.080917,3,105.03,716.0
45.469174,9.080922,3,104.58,691.0
45.473071,9.080928,3,118.61,591.0
45.476969,9.080933,3,118.66,432.0
45.480867,9.080939,3,119.12,408.0
45.492559,9.080956,3,119.6,114.0
45.496457,9.080961,3,119.74,125.0
45.504252,9.080972,3,119.4,323.0
45.50815,9.080978,3,119.38,358.0
45.512047,9.080984,3,119.15,534.0
45.515945,9.080989,3,119.9,540.0
45.527638,9.081006,3,119.3,115.0
45.531535,9.081012,3,118.98,187.0
45.535433,9.081017,3,118.97,222.0
45.539331,9.081023,3,119.02,375.0
45.543228,9.081028,3,118.39,374.0
45.547126,9.081034,3,118.27,785.0
45.551023,9.08104,3,118.4,801.0
45.554921,9.081045,3,118.73,447.0
45.558818,9.081051,3,118.53,247.0
45.562716,9.081056,3,118.86,368.0
45.566614,9.081062,3,118.87,708.0
45.570511,9.081068,3,118.69,704.0
45.574409,9.081073,3,119.22,612.0
45.578306,9.081079,3,119.4,606.0
45.582204,9.081084,3,119.41,340.0
45.586101,9.08109,3,119.44,230.0
45.428245,9.085658,3,117.85,274.0
45.432143,9.085663,3,115.43,519.0
45.43604,9.085669,3,115.41,617.0
45.439938,9.085675,3,115.51,1302.0
45.443836,9.085681,3,104.5,1302.0
45.447733,9.085687,3,104.52,938.0
45.451631,9.085693,3,104.62,891.0
45.455529,9.085699,3,104.7,1383.0
45.459426,9.085705,3,104.86,1787.0
45.463324,9.085711,3,104.92,1682.0
45.467221,9.085717,3,104.47,1215.0
45.471119,9.085722,3,118.7,1215.0
45.475017,9.085728,3,118.54,805.0
45.478914,9.085734,3,119.03,777.0
45.482812,9.08574,3,118.99,294.0
45.5023,9.08577,3,106.81,532.0
45.506198,9.085776,3,106.71,541.0
45.510095,9.085782,3,106.49,640.0
45.513993,9.085788,3,119.14,683.0
45.51789,9.085793,3,119.89,467.0
45.537378,9.085823,3,119.04,277.0
45.541276,9.085829,3,118.72,358.0
45.545173,9.085835,3,118.34,506.0
45.549071,9.085841,3,118.67,733.0
45.552969,9.085847,3,118.63,688.0
45.556866,9.085853,3,118.3,148.0
45.560764,9.085859,3,118.5,148.0
45.564661,9.085865,3,119.16,578.0
45.568559,9.085871,3,118.94,664.0
45.572456,9.085876,3,119.71,609.0
45.576354,9.085882,3,119.22,549.0
45.580251,9.085888,3,119.42,500.0
45.584149,9.085894,3,119.44,174.0
45.43019,9.090454,3,115.68,507.0
45.434088,9.090461,3,114.61,519.0
45.437985,9.090467,3,114.64,1056.0
45.441883,9.090473,3,114.97,1302.0
45.445781,9.090479,3,104.2,1178.0
45.449678,9.090486,3,104.77,891.0
45.453576,9.090492,3,104.37,907.0
45.457474,9.090498,3,104.5,1787.0
45.461371,9.090504,3,104.79,1787.0
45.465269,9.090511,3,105.19,1355.0
45.469167,9.090517,3,105.03,1215.0
45.473064,9.090523,3,119.06,1050.0
45.476962,9.090529,3,118.36,777.0
45.480859,9.090535,3,118.96,727.0
45.504245,9.090573,3,106.59,549.0
45.508143,9.090579,3,106.44,569.0
45.51204,9.090585,3,106.54,666.0
45.515938,9.090592,3,119.89,662.0
45.539323,9.090629,3,118.72,363.0
45.543221,9.090636,3,118.56,363.0
45.547118,9.090642,3,118.17,639.0
45.551016,9.090648,3,118.59,657.0
45.554914,9.090654,3,119.12,332.0
45.558811,9.090661,3,118.68,127.0
45.562709,9.090667,3,119.18,237.0
45.566606,9.090673,3,118.97,552.0
45.570504,9.090679,3,119.7,543.0
45.574401,9.090686,3,119.72,460.0
45.578299,9.090692,3,119.25,451.0
45.582196,9.090698,3,119.45,232.0
45.416545,9.095225,3,115.76,274.0
45.420442,9.095232,3,115.95,686.0
45.428237,9.095245,3,114.47,730.0
45.432135,9.095252,3,114.66,616.0
45.436033,9.095258,3,114.15,715.0
45.43993,9.095265,3,114.28,1533.0
45.443828,9.095271,3,104.14,1538.0
45.447726,9.095278,3,104.31,844.0
45.451623,9.095284,3,104.31,726.0
45.455521,9.095291,3,104.51,1243.0
45.459419,9.095298,3,104.56,1723.0
45.463316,9.095304,3,105.05,1503.0
45.467214,9.095311,3,105.28,420.0
45.471111,9.095317,3,105.23,406.0
45.475009,9.095324,3,113.77,305.0
45.478907,9.09533,3,118.96,293.0
45.482804,9.095337,3,111.52,224.0
45.486702,9.095344,3,106.73,196.0
45.4906,9.09535,3,106.68,406.0
45.494497,9.095357,3,106.81,1068.0
45.498395,9.095363,3,106.79,1082.0
45.502292,9.09537,3,106.35,1081.0
45.50619,9.095376,3,106.3,1085.0
45.510088,9.095383,3,106.4,402.0
45.537371,9.095429,3,119.16,315.0
45.541268,9.095436,3,118.56,414.0
45.545166,9.095442,3,118.35,288.0
45.410694,9.100008,3,118.76,264.0
45.414592,9.100015,3,115.79,448.0
45.418489,9.100022,3,115.18,615.0
45.422387,9.100029,3,114.98,1242.0
45.426285,9.100035,3,114.17,1242.0
45.430182,9.100042,3,113.94,690.0
45.43408,9.100049,3,114.14,666.0
45.437978,9.100056,3,110.23,1305.0
45.441875,9.100063,3,113.8,1636.0
45.445773,9.10007,3,104.07,1368.0
45.44967,9.100077,3,104.33,667.0
45.453568,9.100084,3,104.65,669.0
45.457466,9.100091,3,104.51,1703.0
45.461363,9.100097,3,104.78,1704.0
45.465261,9.100104,3,104.92,615.0
45.469159,9.100111,3,104.87,213.0
45.473056,9.100118,3,111.9,208.0
45.476954,9.100125,3,111.78,199.0
45.480851,9.100132,3,111.77,200.0
45.484749,9.100139,3,105.19,225.0
45.488647,9.100146,3,106.49,225.0
45.492544,9.100153,3,106.35,1001.0
45.496442,9.10016,3,106.4,1200.0
45.500339,9.100167,3,106.47,1170.0
45.504237,9.100173,3,106.15,1130.0
45.508135,9.10018,3,106.26,1019.0
45.539315,9.100236,3,118.87,415.0
45.543213,9.100243,3,118.49,415.0
45.54711,9.10025,3,118.33,100.0
45.412638,9.104804,3,118.61,450.0
45.416536,9.104811,3,115.56,451.0
45.420434,9.104818,3,114.98,1065.0
45.424331,9.104826,3,114.18,1238.0
45.428229,9.104833,3,110.2,1019.0
45.432127,9.10484,3,109.95,750.0
45.436024,9.104847,3,109.27,850.0
45.439922,9.104854,3,109.21,1607.0
45.44382,9.104862,3,109.25,1603.0
45.447717,9.104869,3,104.43,785.0
45.451615,9.104876,3,104.47,629.0
45.455513,9.104883,3,104.38,1162.0
45.45941,9.10489,3,104.44,1730.0
45.463308,9.104898,3,104.62,1525.0
45.467205,9.104905,3,104.56,322.0
45.471103,9.104912,3,105.22,333.0
45.475001,9.104919,3,109.69,312.0
45.478898,9.104927,3,108.05,320.0
45.482796,9.104934,3,104.49,282.0
45.486694,9.104941,3,106.48,252.0
45.490591,9.104948,3,106.26,459.0
45.494489,9.104956,3,106.2,1291.0
45.498386,9.104963,3,106.12,1297.0
45.502284,9.10497,3,106.04,931.0
45.506182,9.104977,3,106.05,906.0
45.510079,9.104985,3,106.39,324.0
45.521772,9.105006,3,119.26,308.0
45.525669,9.105014,3,119.09,319.0
45.529567,9.105021,3,119.36,177.0
45.533465,9.105028,3,118.49,183.0
45.537362,9.105035,3,118.53,478.0
45.54126,9.105043,3,118.37,595.0
45.545157,9.10505,3,118.55,523.0
45.549055,9.105057,3,118.72,382.0
45.552952,9.105064,3,118.9,378.0
45.410685,9.109593,3,118.63,349.0
45.414583,9.1096,3,115.78,624.0
45.41848,9.109608,3,114.97,712.0
45.422378,9.109615,3,114.32,1106.0
45.426276,9.109623,3,110.19,1105.0
45.430173,9.10963,3,109.74,2537.0
45.434071,9.109638,3,108.84,2651.0
45.437969,9.109645,3,109.01,1723.0
45.441866,9.109653,3,108.42,1141.0
45.445764,9.10966,3,104.03,911.0
45.449662,9.109668,3,103.84,230.0
45.453559,9.109676,3,104.11,229.0
45.457457,9.109683,3,104.38,1926.0
45.461354,9.109691,3,104.29,1950.0
45.465252,9.109698,3,104.69,1297.0
45.46915,9.109706,3,104.74,1026.0
45.473047,9.109713,3,105.49,983.0
45.476945,9.109721,3,104.57,892.0
45.480843,9.109729,3,108.47,876.0
45.48474,9.109736,3,104.71,357.0
45.488638,9.109744,3,106.28,357.0
45.492535,9.109751,3,106.09,1310.0
45.496433,9.109759,3,106.06,1590.0
45.500331,9.109766,3,105.98,1087.0
45.504228,9.109774,3,105.95,325.0
45.508126,9.109782,3,106.13,300.0
45.519819,9.109804,3,119.86,678.0
45.523716,9.109812,3,118.9,808.0
45.527614,9.109819,3,118.71,632.0
45.531511,9.109827,3,118.74,439.0
45.535409,9.109835,3,118.87,495.0
45.539306,9.109842,3,118.35,854.0
45.543204,9.10985,3,118.54,854.0
45.547102,9.109857,3,118.55,786.0
45.550999,9.109865,3,118.77,778.0
45.554897,9.109873,3,118.88,365.0
45.621155,9.110002,3,119.43,305.0
45.412629,9.114389,3,117.96,640.0
45.416527,9.114397,3,115.78,640.0
45.420425,9.114405,3,114.24,986.0
45.424322,9.114412,3,110.33,1097.0
45.42822,9.11442,3,109.55,1716.0
45.432118,9.114428,3,108.86,2730.0
45.436015,9.114436,3,108.33,2622.0
45.439913,9.114444,3,100.44,1128.0
45.44381,9.114452,3,100.47,1128.0
45.447708,9.11446,3,104.51,385.0
45.451606,9.114468,3,105.67,224.0
45.455503,9.114475,3,103.84,1016.0
45.459401,9.114483,3,104.11,1951.0
45.463299,9.114491,3,104.25,1840.0
45.467196,9.114499,3,104.28,1027.0
45.471094,9.114507,3,104.15,1027.0
45.474991,9.114515,3,104.66,908.0
45.478889,9.114523,3,105.17,892.0
45.482787,9.114531,3,104.56,602.0
45.486684,9.114539,3,104.67,357.0
45.490582,9.114547,3,105.87,578.0
45.49448,9.114554,3,94.86,1590.0
45.498377,9.114562,3,105.87,1590.0
45.502275,9.11457,3,105.84,409.0
45.506172,9.114578,3,105.94,325.0
45.51007,9.114586,3,106.08,132.0
45.521763,9.11461,3,119.04,808.0
45.52566,9.114618,3,118.91,809.0
45.529558,9.114626,3,118.73,447.0
45.533455,9.114634,3,118.33,439.0
45.537353,9.114641,3,117.87,728.0
45.541251,9.114649,3,118.22,854.0
45.545148,9.114657,3,118.67,831.0
45.549046,9.114665,3,118.62,778.0
45.552943,9.114673,3,118.88,760.0
45.599714,9.114768,3,119.44,212.0
45.603611,9.114776,3,119.43,282.0
45.615304,9.1148,3,119.39,328.0
45.619201,9.114808,3,119.4,299.0
45.623099,9.114816,3,119.43,295.0
45.40288,9.119161,3,118.85,110.0
45.406778,9.119169,3,118.61,128.0
45.410676,9.119177,3,118.0,392.0
45.414573,9.119185,3,117.92,627.0
45.418471,9.119194,3,113.78,688.0
45.422369,9.119202,3,109.57,981.0
45.426266,9.11921,3,109.78,975.0
45.430164,9.119218,3,108.87,1919.0
45.434061,9.119226,3,108.36,1977.0
45.437959,9.119235,3,100.51,1534.0
45.441857,9.119243,3,100.47,1258.0
45.445754,9.119251,3,100.55,1145.0
45.449652,9.119259,3,100.08,789.0
45.45355,9.119267,3,100.28,810.0
45.457447,9.119276,3,104.65,1686.0
45.461345,9.119284,3,103.22,1705.0
45.465243,9.119292,3,104.03,1457.0
45.46914,9.1193,3,104.04,1352.0
45.473038,9.119309,3,104.39,1171.0
45.476935,9.119317,3,104.71,708.0
45.480833,9.119325,3,104.35,700.0
45.484731,9.119333,3,104.51,557.0
45.488628,9.119341,3,105.86,562.0
45.492526,9.11935,3,94.86,1131.0
45.496423,9.119358,3,105.75,1310.0
45.500321,9.119366,3,105.77,1051.0
45.504219,9.119374,3,105.79,622.0
45.508116,9.119383,3,111.59,628.0
45.512014,9.119391,3,118.98,598.0
45.515911,9.119399,3,119.4,611.0
45.519809,9.119407,3,118.77,697.0
45.523707,9.119416,3,119.02,703.0
45.527604,9.119424,3,118.91,658.0
45.531502,9.119432,3,118.76,607.0
45.535399,9.11944,3,118.38,658.0
45.539297,9.119449,3,118.15,1033.0
45.543194,9.119457,3,118.18,1037.0
45.547092,9.119465,3,118.3,655.0
45.55099,9.119473,3,118.93,590.0
45.593863,9.119564,3,119.45,1085.0
45.59776,9.119573,3,119.44,1095.0
