lat,lon
45.5381638,9.237468
45.5358958,9.2330504
45.5337118,9.2305407
45.5770581,9.2796415
45.4833827,9.2046135
45.4812997,9.2027535
45.4832891,9.2052298
45.4839101,9.2045651
45.4838015,9.2050644
45.4833311,9.2022037
45.484247,9.2049124
45.484438,9.2056461
45.4816272,9.2024118
45.4829345,9.2033359
45.4812038,9.2012194
45.4821024,9.200977
45.4838393,9.2053491
45.6382975,9.3794236
45.6261305,9.0346013
45.6280624,9.0465483
45.4809459,9.2038085
45.487326,9.1911231
45.5515952,9.1868105
45.6011895,9.3624539
45.4981888,9.2913846
45.48544,9.1549106
45.4701195,9.1923871
45.4678464,9.1964579
45.6428886,9.0849123
45.5260696,9.2763615
45.6431304,9.082077
45.6432996,9.0941923
45.4298321,9.246761
45.6365769,9.079496
45.5550423,9.2986436
45.4862113,9.2325441
45.4859932,9.231608
45.486217,9.2329236
45.5646179,9.265167
45.5294373,9.2698354
45.5292477,9.2698699
45.6470446,9.0814211
45.4658805,9.1806693
45.4529309,9.1603576
45.4539581,9.1629822
45.4124486,9.1737224
45.4152643,9.2712699
45.4106785,9.2730558
45.4755628,9.2043437
45.4092669,9.26753
45.5020205,9.1999254
45.5002206,9.1988069
45.4020406,9.2706263
45.4063279,9.2654307
45.4822767,9.1996645
45.4904303,9.212359
45.5364937,9.2374743
45.4830976,9.2301661
45.5017232,9.2102524
45.5619611,9.3043042
45.4092773,9.1317252
45.4915265,9.1842097
45.4903397,9.1836978
45.4909616,9.183956
45.4884672,9.1945007
45.4856841,9.1921999
45.4603632,9.190383
45.4571998,9.1932399
45.4598277,9.1914333
45.4583247,9.1919782
45.4574858,9.1937064
45.4561604,9.1952105
45.4585334,9.1922484
45.6777686,9.1203185
45.6777501,9.1202352
45.4088597,9.1249568
45.5777003,9.2667448
45.5520291,9.2999574
45.4837195,9.105199
45.3490942,9.316619
45.3922325,9.1761967
45.4579274,9.2080681
45.5149131,9.2118461
45.515189,9.2117465
45.4485072,9.2205962
45.471506,9.2234232
45.4870646,9.1888333
45.4823995,9.1933805
45.4820111,9.1928663
45.5151268,9.3289058
45.5770836,9.2577867
45.4917909,9.2076393
45.4914609,9.2074288
45.4915239,9.2076487
45.488656,9.2036301
45.4902636,9.2058335
45.4948321,9.2116056
45.4885013,9.2050938
45.4894697,9.2051072
45.4951593,9.2115076
45.4877315,9.2039089
45.450292,9.1876926
45.476657,9.2033578
45.4635833,9.2118562
45.6470888,9.407782
45.4735743,9.2251686
45.4763194,9.2479829
45.5371105,9.2421748
45.6502103,9.2069499
45.455873,9.1348139
45.4346613,9.1208394
45.4245646,9.1173963
45.4749121,9.1443194
45.6219099,9.1637765
45.5523493,9.2981362
45.4910288,9.2950759
45.5119568,9.2246787
45.5121288,9.2237989
45.4414662,9.2207355
45.4303931,9.1163966
45.4310142,9.1162786
45.398036,9.1466725
45.3967284,9.1487899
45.6105253,9.2752075
45.4240623,9.2035877
45.4243116,9.2035293
45.4244749,9.2034754
45.4066064,9.1289211
45.4063408,9.1297714
45.4038573,9.1315199
45.4071569,9.130099
45.3981754,9.1461923
45.5404043,9.2346902
45.5401939,9.2342583
45.4763813,9.2057316
45.4969538,9.1808367
45.4532214,9.1672145
45.4530204,9.1666063
45.4487895,9.1400883
45.4497607,9.1416388
45.4519186,9.1507517
45.4512914,9.135573
45.4489359,9.1396555
45.5362271,9.0335847
45.4971536,9.1318394
45.493407,9.1842186
45.5086071,9.2082805
45.4932866,9.1836955
45.4933749,9.1817808
45.4771008,9.2020033
45.4772344,9.2021587
45.4772814,9.2020246
45.4771968,9.2022581
45.4770482,9.2021158
45.5856506,9.2854343
45.5028773,9.1391781
45.4630237,9.1890774
45.4627438,9.1933157
45.4632282,9.188958
45.4632301,9.1886307
45.4627448,9.1931695
45.4661979,9.2149093
45.4667061,9.2100141
45.4815617,9.2181744
45.5437678,9.2365715
45.5455604,9.2388644
45.5436813,9.2365206
45.4817133,9.211554
45.4503799,9.2066415
45.4748393,9.2144926
45.4820875,9.1994295
45.4762939,9.1952049
45.4768717,9.1957534
45.4737112,9.1954268
45.4732811,9.1955877
45.4767589,9.1956354
45.4745377,9.1945609
45.4740628,9.1946682
45.4750154,9.1940486
45.4818511,9.1259374
45.4745459,9.2103966
45.464893,9.1916862
45.4913034,9.09949
45.4516876,9.1614577
45.4895351,9.2239976
45.4889249,9.170753
45.4890922,9.1695563
45.4873452,9.170566
45.487704,9.1702158
45.4873264,9.1714672
45.4858486,9.1704138
45.487317,9.1696651
45.487673,9.171046
45.4549696,9.1668226
45.4879244,9.2278123
45.4999832,9.2100832
45.4753255,9.2065335
45.5124821,9.2499026
45.4660731,9.1931562
45.5989999,9.1339467
45.6026417,9.1438267
45.5636244,9.0539235
45.6084405,9.2360183
45.4659437,9.1918166
45.4890955,9.1885815
45.4572643,9.2127966
45.457869,9.2132536
45.4516637,9.2053692
45.4518368,9.2051091
45.5114344,9.1755477
45.5358218,9.2320496
45.5331905,9.2292239
45.534802,9.2312148
45.4928752,9.1493308
45.4446462,9.2109703
45.4837153,9.2262672
45.4358674,9.0984732
45.4446159,9.2100641
45.4655478,9.188313
45.4692929,9.234918
45.4620841,9.185827
45.4799051,9.1829619
45.42181,9.0663343
45.4442722,9.2663108
45.4753383,9.1902707
45.4185057,9.0701164
45.4715757,9.185553
45.4516424,9.1750226
45.4179301,9.0700068
45.418422,9.0710834
45.495932,9.1922021
45.4791579,9.2090683
45.4894858,9.2097656
45.4882317,9.2099705
45.4986424,9.2035445
45.4889035,9.2099554
45.4660259,9.1916569
45.3969318,9.2103373
45.50056,9.1630141
45.4658444,9.1911114
45.6042683,9.2354724
45.471733,9.1495755
45.4831836,9.1887121
45.4711488,9.1936771
45.4708525,9.1930535
45.4725995,9.1934843
45.5533501,9.2119929
45.5090017,9.2221076
45.4977324,9.1700701
45.4813241,9.1857686
45.481159,9.185503
45.4815931,9.1847526
45.448227,9.1773724
45.4469837,9.1771274
45.4471192,9.1771435
45.4479597,9.1773008
45.4473356,9.1771892
45.4593566,9.2071614
45.4586078,9.206515
45.4583238,9.2062978
45.4583067,9.2076947
45.4588626,9.1781535
45.4700366,9.2258228
45.4779561,9.2114811
45.4527581,9.1752978
45.5350267,9.2357896
45.534145,9.2338565
45.4323694,9.0664293
45.4188869,9.0720556
45.5156919,9.2085178
45.4212906,9.0818779
45.4678807,9.1345063
45.4719823,9.1950559
45.4811702,9.2173405
45.4789501,9.2166726
45.6501584,9.2084308
45.6438564,9.2146054
45.4916802,9.213299
45.5074279,9.2039029
45.467701,9.1638854
45.358756,9.2250548
45.5002719,9.1983711
45.472744,9.2130472
45.4519402,9.1782641
45.4728283,9.1873387
45.5006509,9.224423
45.6171812,9.0090234
45.5612962,9.0290294
45.5804713,9.1039596
45.4721469,9.1862635
45.4442609,9.1729199
45.4778104,9.1789612
45.4461522,9.1791137
45.4134588,9.0887073
45.4784832,9.2064522
45.4612688,9.0905353
45.5219451,9.2162958
45.4771424,9.2018693
45.394552,9.1703873
45.4650782,9.1891729
45.4659782,9.1898209
45.465348,9.1898481
45.467048,9.1891254
45.4395595,9.1662981
45.4553761,9.1896398
45.6096334,9.2408056
45.6086488,9.238755
45.6099233,9.2414386
45.609715,9.241743
45.4371509,9.1207148
45.4488099,9.1781499
45.4838586,9.1889392
45.4838069,9.1888601
45.3845199,9.154019
45.4561074,9.1697507
45.4383238,9.2000601
45.4389503,9.199902
45.5217811,9.2162725
45.5220358,9.2164251
45.5218844,9.2164423
45.5152024,9.2113814
45.5283017,9.3579911
45.4522019,9.2055171
45.5754226,9.4999063
45.5623488,9.4918196
45.5918319,9.4964857
45.5671218,9.4622781
45.5630359,9.491039
45.5711,9.515204
45.4198936,9.258611
45.4203172,9.2584253
45.4490915,9.1642438
45.5180955,9.2086637
45.4551097,9.2001473
45.4560792,9.2260857
45.4498705,9.2013718
45.4642077,9.1988006
45.4563953,9.2171851
45.4489046,9.1809072
45.4687027,9.2260721
45.4901765,9.2202965
45.477253,9.2168551
45.4898297,9.1958988
45.4687993,9.1919582
45.4627163,9.0904688
45.58,9.2074289
45.4686306,9.1719645
45.5164881,9.20898
45.5147656,9.207718
45.5182073,9.2083019
45.5181236,9.2085736
45.5149714,9.2059631
45.518336,9.207841
45.4616163,9.1877478
45.4615916,9.1893722
45.4649225,9.1921465
45.5024027,9.2111347
45.4259546,9.2984067
45.4082215,9.1515601
45.4079495,9.1520535
45.4883022,9.2275095
45.465618,9.1925847
45.4904934,9.2222759
45.5443142,9.2354317
45.5801994,9.3176331
45.4805567,9.2091999
45.4801011,9.2087926
45.4803389,9.2090251
45.4668206,9.2000833
45.4425536,9.1342012
45.4725842,9.1836893
45.4717989,9.1832673
45.4726817,9.1839398
45.4731406,9.1838721
45.4728923,9.1836063
45.4721169,9.1837703
45.4747509,9.1818885
45.4784969,9.2058246
45.4436842,9.2868598
45.4418672,9.1324145
45.4339708,9.1082431
45.6098453,9.2405069
45.6094231,9.2360581
45.6105423,9.2405451
45.5511021,9.2218062
45.5034402,9.1523871
45.4886822,9.0565915
45.4794411,9.2022955
45.4789098,9.2034321
45.4807359,9.1996984
45.4803936,9.1997842
45.4910827,8.9693539
45.4172816,9.0136698
45.4870916,9.0153039
45.474432,9.1825409
45.4742638,9.1830205
45.4744416,9.1827091
45.4820997,9.2107602
45.4815745,9.2101814
45.4176656,9.0147728
45.4179255,9.0128838
45.4912621,9.2047369
45.479625,9.1680561
45.4207388,9.1193974
45.4914853,9.2231753
45.4076111,9.0374705
45.4069783,9.0354738
45.4785339,9.1814629
45.4073541,9.0387521
45.473204,9.2155783
45.4755842,9.2150177
45.4051339,9.0364539
45.468516,9.2100372
45.4079837,9.0452444
45.4113972,9.0521995
45.6617698,9.2672918
45.4752646,9.1850662
45.4755458,9.1840811
45.4750262,9.1867599
45.4751864,9.1857631
45.4672578,9.1827149
45.4443617,9.1406652
45.379221,9.0248741
45.3795675,9.0252751
45.5190023,9.3926495
45.3799128,9.024453
45.6204606,9.1058619
45.4722263,9.1741366
45.5517561,9.2011598
45.3945712,9.1539001
45.3850296,9.0402937
45.4929064,9.1989144
45.4726907,9.1873662
45.4673038,9.1859027
45.4677321,9.1869336
45.4676619,9.1867919
45.4675912,9.1723303
45.4682579,9.1729416
45.4631244,9.1826408
45.4739272,9.2115709
45.4920415,9.1878809
45.4520391,9.1825498
45.5277589,9.3365575
45.4940089,9.143391
45.4227059,9.0634158
45.5757256,9.0666541
45.6160593,9.3685731
45.6317809,9.0426592
45.4691312,9.192414
45.5086591,9.2023598
45.5752499,9.5008678
45.4529196,9.1663046
45.4724739,9.1936034
45.4714918,9.1959222
45.4942721,9.1874949
45.4949227,9.1870429
45.460745,9.2112079
45.5065341,8.9411144
45.6482054,9.2006898
45.6462115,9.1982145
45.4411713,9.1902314
45.500108,9.1816192
45.455568,9.1881039
45.6854804,9.1200634
45.6662552,9.1497158
45.637801,9.143113
45.4457904,9.033157
45.4471577,9.0341223
45.5024053,9.1570631
45.4995312,9.1521028
45.5764232,9.065874
45.441066,9.1993817
45.4922987,9.206262
45.4352693,9.2011141
45.4379847,9.200129
45.4372516,9.1985468
45.440777,9.1986729
45.4423625,9.1884147
45.5609854,9.4888769
45.5115573,9.2155585
45.6003082,9.1558177
45.5433266,9.231849
45.4794738,9.1647193
45.4794033,9.1645949
45.4788837,9.1629933
45.4803709,9.1610996
45.4804762,9.1609521
45.5445098,9.236652
45.4738585,9.2109806
45.6070035,9.3024409
45.6068731,9.3020097
45.6423816,9.2057078
45.4821329,9.1675808
45.4829416,9.1670587
45.4837136,9.1671546
45.4843941,9.1678212
45.4578768,9.1684788
45.4820735,8.9656311
45.6076218,9.2424553
45.6078132,9.2444308
45.4341072,9.1074575
45.44243,9.1339675
45.4627571,9.2008348
45.4633036,9.1996498
45.4628201,9.2005808
45.4671438,9.2012937
45.466995,9.2010387
45.4713474,9.1843528
45.5287915,9.038995
45.5252879,9.0444845
45.5829874,9.1459229
45.4687972,9.1722142
45.4691449,9.1719137
45.4695197,9.1707704
45.4546114,9.1715287
45.4542133,9.1713237
45.5002536,9.2211759
45.5002199,9.2213876
45.4698063,9.2345112
45.4370773,9.2307362
45.5159364,9.2459565
45.4619858,9.1952325
45.3606889,9.2134918
45.6290591,9.3242486
45.4843097,9.163454
45.4843252,9.1639126
45.4873836,9.1669891
45.5326178,9.2284134
45.5329605,9.2281542
45.5338112,9.2282875
45.5325908,9.2287954
45.5345804,9.229872
45.534601,9.2301496
45.4419256,9.220648
45.5172936,9.1876402
45.4765522,9.1886099
45.6108323,9.230576
45.4746694,9.1832864
45.663764,9.1494562
45.6652309,9.1521082
45.533344,9.1409851
45.4613655,9.1923151
45.4827926,9.0900285
45.5321095,9.4090879
45.4571071,9.1992394
45.4377147,9.1932256
45.5152419,9.213733
45.4673319,9.1845173
45.4528143,9.1744732
45.4520339,9.1853159
45.4622821,9.1927443
45.4745939,9.1876981
45.476854,9.1886367
45.4753913,9.1886005
45.4751887,9.1890291
45.4746414,9.1883622
45.4766615,9.1896793
45.4767036,9.1894977
45.4768127,9.1888674
45.4758817,9.1894373
45.4806283,9.1926619
45.47983,9.1946873
45.4804826,9.1924902
45.6615478,9.1553523
45.5163378,9.2448727
45.4649403,9.1920317
45.4672026,9.1448285
45.4666894,9.2085783
45.4567435,9.1832153
45.476619,9.2066343
45.4656177,9.1797484
45.4658096,9.1793615
45.4662107,9.1771781
45.4851932,9.1982487
45.4899138,9.1895328
45.4782018,9.2055957
45.3825184,9.3051265
45.4691837,9.2184721
45.4408816,9.0960819
45.4406731,9.0957079
45.6898565,9.1861014
45.4510619,9.1943566
45.451048,9.1959971
45.4450777,9.0918297
45.4447351,9.0923055
45.4446772,9.0924147
45.464877,9.1956635
45.4640296,9.1784813
45.6267418,9.2757768
45.4800611,9.1867477
45.5553063,9.2278285
45.3226795,9.1375914
45.4441333,9.0940472
45.4849538,9.1594018
45.482779,9.1590974
45.4829135,9.1586427
45.4389769,9.0908412
45.4477973,9.2050289
45.6104423,9.2358354
45.6097652,9.2359887
45.6099225,9.2359608
45.4472596,9.091979
45.4471935,9.0919361
45.49566,9.0287428
45.4523603,9.1601545
45.4539035,9.1634234
45.5836202,9.2846209
45.4891143,9.2108935
45.4893493,9.2100379
45.4761665,9.2159971
45.4895502,9.0291828
45.5683489,8.9611127
45.4773659,9.2063294
45.4664131,9.1898728
45.499008,9.191318
45.4985992,9.1966605
45.4530168,9.1743867
45.4962396,9.1927184
45.4970425,9.1932776
45.4549236,9.1804345
45.4588329,9.1795252
45.6556351,9.1762304
45.6395075,9.1642887
45.5374091,9.2287973
45.512047,9.2263927
45.5121363,9.2261419
45.5681773,9.2519098
45.4708256,9.2065504
45.4912404,9.1617858
45.601353,9.2377719
45.6025953,9.2351755
45.5224082,9.2150865
45.5222541,9.2144857
45.4679379,9.2015351
45.4598644,9.1879874
45.4592097,9.1845086
45.4596246,9.1839333
45.4607082,9.1852288
45.4993349,9.1945629
45.4968091,9.194756
45.6474486,9.2027556
45.4596969,9.1800763
45.480776,9.2167823
45.4667076,9.1861478
45.4671387,9.1834453
45.492401,9.1960676
45.4918915,9.1948029
45.4932518,9.1949759
45.4940333,9.195395
45.4626374,9.1843879
45.4632573,9.1837683
45.4618953,9.1832131
45.4641546,9.1819887
45.4643766,9.1793199
45.46526,9.1803016
45.460524,9.0961735
45.4631886,9.205341
45.5461473,8.9969833
45.4943019,9.1933465
45.6604815,9.1604249
45.6497503,9.2046842
45.651054,9.2034154
45.4619895,9.2294233
45.4635625,9.2323587
45.4779836,9.2025482
45.4781263,9.2024509
45.463158,9.1873853
45.4945173,9.1568722
45.4890824,9.0226096
45.4573744,9.1813783
45.484936,9.1624019
45.485675,9.1628981
45.4853158,9.1629839
45.4843643,9.1629812
45.4844358,9.1632092
45.529066,9.0423526
45.5287002,9.0421463
45.5276544,9.0425524
45.5261976,9.0430328
45.5252242,9.0427753
45.5099489,9.1750236
45.48971,9.0376935
45.5643539,9.2599651
45.4748531,9.2103976
45.4749745,9.2088238
45.4750602,9.2083636
45.4574912,9.2160971
45.4731145,9.1182994
45.5239708,9.2269841
45.5258593,9.2271745
45.525538,9.2283386
45.5248953,9.2281589
45.6469724,9.2107956
45.4971665,9.145694
45.4771267,9.209252
45.474976,9.211261
45.4753014,9.2093351
45.4781602,9.209657
45.4782542,9.2101693
45.4676924,9.1924113
45.5102325,9.2421149
45.6526392,9.042
45.4653172,9.1846474
45.4655143,9.1934526
45.4853972,9.2116928
45.4701944,9.1847405
45.5899948,9.3264006
45.6705759,9.2027601
45.44876,9.2066383
45.4022736,9.1427358
45.4815209,9.1670769
45.4811617,9.1665351
45.4808025,9.1665485
45.4831777,9.165705
45.4826436,9.1660979
45.4829915,9.1653308
45.4819008,9.1650599
45.5496236,9.1758451
45.5455889,9.1696731
45.5821329,9.0532305
45.4551894,9.1673154
45.4551133,9.167044
45.5343497,9.193188
45.4646303,9.1428593
45.6545342,9.2046006
45.5003559,9.4585111
45.5954823,9.1770866
45.5816322,9.2181408
45.6557946,9.1882346
45.6399474,9.1854519
45.4657555,9.1810982
45.5580192,8.9484675
45.5581849,8.948175
45.556552,8.9461353
45.528397,9.1732814
45.5521738,8.9691354
45.4497908,9.1500603
45.476168,9.203714
45.4313661,9.2016051
45.4308027,9.199537
45.4819281,9.1724476
45.5258931,8.995378
45.6040351,9.1189273
45.6729626,9.0855142
45.4381172,9.2284143
45.5627889,9.0280499
45.4519849,9.167657
45.477708,9.1070987
45.5037955,9.1406527
45.470965,9.1844308
45.4674936,9.1825895
45.4950878,9.2191735
45.494646,9.2205709
45.4676272,9.1824916
45.4673507,9.1843182
45.4670948,9.1817312
45.4659248,9.1807039
45.4554389,9.1666761
45.3715726,9.0266673
45.4663396,9.1662562
45.5027924,9.1666833
45.6500353,9.2027879
45.4616843,9.1847659
45.4767852,9.2048861
45.6551603,9.1299125
45.4808385,9.1719149
45.4804427,9.1716605
45.4813587,9.1746231
45.481076,9.1710885
45.4764399,9.2059654
45.4794134,9.2119163
45.590313,9.2487748
45.5211986,9.3817979
45.4630655,9.1525099
45.4631883,9.1518164
45.4829611,9.1698311
45.3879396,9.020457
45.4526333,9.1734084
45.4597289,9.1879327
45.4957593,9.2094047
45.4652946,9.1919035
45.4651752,9.1906536
45.4661091,9.1858476
45.4661035,9.1858013
45.5288959,9.0434486
45.462897,9.1962771
45.4628696,9.1960282
45.6175139,9.3535232
45.4591599,9.1728546
45.4810536,9.2097611
45.4603784,9.1812648
45.5326238,9.2351606
45.4986994,9.1748664
45.572514,9.4262827
45.416562,9.1157846
45.4568292,9.1809286
45.4749994,9.2079063
45.4191063,9.2595374
45.4903816,9.2148645
45.4821681,9.2164632
45.4465915,9.1962234
45.4659474,9.1768026
45.4715058,9.1848426
45.4715162,9.1849338
45.4933016,9.2161319
45.4936589,9.2161211
45.494364,9.2154801
45.4934135,9.2164819
45.4948096,9.2169499
45.4954432,9.2174354
45.4960222,9.2176339
45.4959282,9.2164108
45.6300952,9.136245
45.5386204,9.4480051
45.4848693,9.1647752
45.500513,9.1235922
45.4343065,9.1064671
45.4631059,9.1861515
45.4601178,9.1661098
45.4599594,9.1673344
45.4807059,9.1708434
45.5117127,9.3018774
45.4371136,9.3285761
45.4277333,9.3134915
45.4277492,9.313708
45.4931292,9.2195967
45.4816883,9.1947573
45.454508,9.1713202
45.493625,9.2213997
45.4531745,9.1722295
45.453111,9.1731602
45.4532169,9.1717431
45.5095843,9.0914482
45.5105007,9.0908131
45.5093086,9.0927412
45.5064923,9.1027909
45.4845988,9.2461024
45.5573749,9.2533256
45.4767084,9.1701644
45.4378393,9.1668901
45.486206,9.1603239
45.4426713,9.1483675
45.4551332,9.1671182
45.6224796,9.2318147
45.4264301,9.2653364
45.5329187,9.2268258
45.5322893,9.2295617
45.5780957,9.2679408
45.5145066,9.3280743
45.4818458,9.211316
45.5305613,9.2231104
45.5314157,9.2232564
45.4664854,9.2162415
45.466562,9.2149251
45.4692147,9.1935124
45.4631766,9.1985507
45.4649119,9.1917564
45.4921361,9.2289488
45.4938973,9.2271708
45.4728563,9.1896866
45.47253,9.1887049
45.5007551,9.2873406
45.5287663,9.2793086
45.5284177,9.2802568
45.4265315,9.2974444
45.4243927,9.2910735
45.5291302,9.2230831
45.4765145,9.1707918
45.4764318,9.1706631
45.522567,9.2146893
45.5225692,9.0892383
45.6279727,9.1448519
45.4507981,9.1864341
45.4617786,9.2002505
45.4613572,9.2001405
45.4567324,9.2151051
45.5275075,9.3589802
45.4617247,9.1287802
45.6170561,9.3628889
45.6353117,9.434864
45.5245096,9.2067498
45.4513939,9.0831176
45.4539874,9.0796359
45.4579502,9.1722026
45.4641005,9.1808871
45.4641825,9.1810167
45.6051062,9.1466285
45.4473424,9.1767349
45.4507554,9.1714414
45.4626738,9.184427
45.4552249,9.1232037
45.5693533,9.242225
45.5392385,9.4216333
45.4984568,9.0258589
45.4770647,9.2041972
45.4830445,9.1733024
45.4783294,9.2156938
45.4228222,9.1672996
45.5298409,9.218237
45.5311884,9.2215548
45.4877243,9.191636
45.5297242,9.2186606
45.4291776,9.1715644
45.4537663,9.1640742
45.4777898,9.1559411
45.4747974,9.1593361
45.4751382,9.1593726
45.4801077,9.1863808
45.4811908,8.9969298
45.4703924,9.2405129
45.4782711,9.1625145
45.4773458,9.1621926
45.4779984,9.1606772
45.4780454,9.1603419
45.4785344,9.1621819
45.4790798,9.1603956
45.5252242,9.0402245
45.5214744,9.3702932
45.4602622,9.1718445
45.6423474,9.1389422
45.4947925,9.2643441
45.4743159,9.1872364
45.5327166,9.2255798
45.5328698,9.2257651
45.5155021,9.1705497
45.4818547,9.1871224
45.4740036,9.1876119
45.4743037,9.1876421
45.6121715,9.2428869
45.4989402,9.1968526
45.4899161,9.1651688
45.4872929,9.1713636
45.4625009,9.3036281
45.4619533,9.185548
45.5037546,9.3723437
45.6040562,9.4194366
45.4810201,9.1999602
45.5030088,9.3222836
45.4887643,9.19976
45.4933073,9.213565
45.4659013,9.1918994
45.4930169,9.2174625
45.4913048,9.2157644
45.4922506,9.2187631
45.4918388,9.2181945
45.4915229,9.2180899
45.5311963,9.227745
45.4508408,9.1920362
45.4508431,9.1922616
45.4508303,9.1930555
45.4510518,9.1938399
45.4510504,9.1935775
45.450338,9.194351
45.6259161,9.2107648
45.4651817,9.1821872
45.453478,9.1498327
45.4604561,9.1806597
45.4596791,9.1795184
45.5583052,8.9454782
45.4313459,9.1264836
45.4540175,9.1691821
45.4186849,9.258521
45.4172058,9.2623712
45.4869518,9.1622758
45.4603342,9.2091288
45.4839332,8.9891772
45.440233,9.2248323
45.4694553,9.1954265
45.4403095,9.2156716
45.5339314,9.1362588
45.4361735,9.23536
45.437266,9.2179312
45.436814,9.2120796
45.4806483,9.1436639
45.4795218,9.1459197
45.6511527,9.2008661
45.6510515,9.203838
45.5898371,9.2959222
45.5391753,9.1371804
45.5517587,8.9713277
45.4782776,9.2068278
45.4784153,9.2065824
45.6208493,9.0287317
45.4549124,9.1693671
45.5496294,9.4043016
45.4837863,9.1707342
45.4878402,9.1651383
45.4835678,9.1724021
45.4621232,9.1943959
45.4594835,9.1921234
45.4771905,9.2060534
45.5332832,9.1403232
45.5331639,9.1399568
45.4834499,9.2263474
45.4889121,9.0107994
45.4577884,9.2059747
45.4590798,9.2063814
45.459205,9.2064839
45.6604629,9.2592323
45.5329834,9.1420132
45.5321587,9.1421505
45.6170124,9.2413903
45.5941896,9.2316484
45.5954264,9.2295992
45.4816535,9.2369366
45.4817416,9.2371258
45.4744146,9.2089179
45.4744917,9.2088315
45.4745725,9.2087511
45.4766259,9.2052456
45.4773686,9.2039279
45.4779139,9.2027945
45.4778327,9.2025334
45.4711351,9.22894
45.4710925,9.2291808
45.4558174,9.2043914
45.4628511,9.187985
45.455921,9.204453
45.4626286,9.1888034
45.4577142,9.2061319
45.4569305,9.202073
45.4567595,9.1994786
45.4572738,9.1936225
45.5498919,9.3571705
45.5286809,9.1275273
45.5306976,9.1289923
45.5310059,9.1345844
45.4773561,9.204312
45.532433,9.1288423
45.4514335,9.1707525
45.6106854,9.2549829
45.6281624,9.0355877
45.5350207,9.1930741
45.6162992,9.2415879
45.4905047,8.9490158
45.4887644,9.2185121
45.4776234,9.2058389
45.467693,9.1626191
45.4678228,9.162426
45.4372848,9.1784209
45.4534944,9.1579438
45.5089616,9.0894511
45.4895433,9.1539951
45.4359043,9.2408875
45.4857467,9.0076579
45.3567954,9.3238296
45.453136,9.1727735
45.4586086,9.1784979
45.4726566,9.2001177
45.4304835,9.2662942
45.6161869,9.2044699
45.5278992,9.2287809
45.382789,9.30555
45.5007515,9.1711059
45.5357674,9.4035611
45.4307541,9.2457591
45.5919205,9.229449
45.5932005,9.2293149
45.4792402,9.2364849
45.6253786,9.3232585
45.6251302,9.3233451
45.5841946,9.1458929
45.4368819,9.2019107
45.4152155,9.2640875
45.3962603,9.2813549
45.5907605,8.9456344
45.5157263,9.2120136
45.5818202,9.156633
45.4775828,9.1717896
45.4769659,9.1726586
45.4777182,9.1731146
45.4771239,9.1743591
45.4776618,9.17279
45.476428,9.173297
45.4527484,9.1782294
45.4557907,9.1965142
45.4799767,9.1676265
45.4806317,9.1667221
45.4777476,9.1701477
45.4771463,9.1701214
45.4768886,9.1704088
45.4586986,9.1809709
45.4595891,9.181337
45.4589438,9.1812791
45.6488553,9.2818841
45.6489509,9.2813718
45.5109675,9.1369933
45.4367947,9.1543671
45.51617,9.1744058
45.4685113,9.1902541
45.5082644,8.961606
45.4818588,9.187778
45.451092,9.200894
45.5049228,9.175685
45.5180285,9.2088858
45.4522853,9.2213678
45.5253971,9.0422439
45.5283021,9.0390632
45.4587959,9.1908423
45.488692,9.1684666
45.4797625,9.2117947
45.4793826,9.2124546
45.4790648,9.2145467
45.4797738,9.2143723
45.4364884,9.2004005
45.6623014,9.1556144
45.4508305,9.1962333
45.4814573,9.1777424
45.4813817,9.1748527
45.4802853,9.1772962
45.4795876,9.1747963
45.4793281,9.1748393
45.4789689,9.1751075
45.5525855,9.0287989
45.5588576,9.0283595
45.5489227,9.2334663
45.5617708,9.0275777
45.5588459,9.0389963
45.5133943,9.1699178
45.5269337,9.0745078
45.4599692,9.1865876
45.4889224,9.1847738
45.6482601,9.40804
45.5553275,8.9402559
45.475593,9.2052542
45.6021988,9.3100722
45.600032,9.3146536
45.4642813,9.1993329
45.5084264,9.207577
45.4874909,9.164507
45.5038096,9.1657511
45.47789,9.2045196
45.6489459,9.208729
45.646994,9.2104563
45.6468571,9.2092842
45.5694436,9.2449992
45.6369141,9.4254003
45.6336749,9.4197904
45.4818115,9.1758344
45.4822769,9.1758504
45.5039942,9.1743641
45.4858518,9.2050161
45.3603634,9.1102632
45.3313489,9.0995395
45.330982,9.1001075
45.5298373,9.2334777
45.5307617,9.2342904
45.6034576,9.1510467
45.5369198,9.2465211
45.6144799,9.3080942
45.4480695,9.209435
45.5166741,9.2264839
45.5061298,9.2648837
45.5575608,9.2543244
45.5610118,9.2632715
45.4600756,9.2101605
45.4870232,9.0148864
45.461235,9.2035899
45.4613102,9.2025357
45.4658496,9.1385141
45.4666183,9.1648434
45.4431811,9.1136188
45.4363726,9.2407931
45.4365841,9.2413322
45.4375483,9.2434822
45.4594927,9.1544615
45.4682486,9.1303648
45.479785,9.1893509
45.4811888,9.1725273
45.529794,9.2179652
45.5559261,9.2193513
45.4516057,9.2052834
45.4889973,9.2102654
45.6498909,9.218454
45.4511623,9.1887138
45.4723354,9.3062632
45.4722883,9.3061157
45.4724256,9.3064322
45.4519126,9.1844186
45.3637403,9.3260853
45.3639137,9.3262301
45.3644922,9.3222403
45.5920959,9.1737762
45.5967266,9.1696871
45.657186,9.2251188
45.485583,9.1914416
