lat,lon,hour,travel_time_min,population
48.921435,1.868559,3,119.86,103.0
48.952591,1.867854,3,119.75,116.0
48.956486,1.867766,3,119.7,420.0
48.96038,1.867678,3,119.69,421.0
48.964275,1.86759,3,119.69,146.0
48.968169,1.867502,3,119.75,141.0
48.693652,1.878768,3,119.86,111.0
48.697546,1.878682,3,119.86,119.0
48.814385,1.876078,3,119.85,118.0
48.853331,1.875207,3,119.9,124.0
48.857226,1.875119,3,119.91,105.0
48.888382,1.874421,3,119.99,109.0
48.911749,1.873896,3,119.88,180.0
48.915644,1.873808,3,119.86,180.0
48.919538,1.873721,3,119.86,104.0
48.923433,1.873633,3,119.88,103.0
48.954589,1.872932,3,119.76,203.0
48.958483,1.872844,3,119.79,231.0
48.962378,1.872756,3,119.76,181.0
48.966272,1.872668,3,119.79,164.0
49.083106,1.870026,3,119.98,111.0
49.087,1.869937,3,119.98,111.0
48.695648,1.88382,3,119.92,119.0
48.699543,1.883734,3,119.92,118.0
48.719016,1.883303,3,119.18,104.0
48.812488,1.881229,3,119.77,132.0
48.816382,1.881142,3,119.82,142.0
48.847539,1.880448,3,119.93,315.0
48.851434,1.880361,3,119.85,330.0
48.855328,1.880274,3,119.95,147.0
48.886485,1.879579,3,119.98,109.0
48.890379,1.879492,3,119.98,103.0
48.909852,1.879056,3,119.89,118.0
48.913746,1.878969,3,119.87,132.0
48.964375,1.877835,3,119.83,154.0
48.968269,1.877747,3,119.84,173.0
49.085103,1.875116,3,119.98,111.0
48.697645,1.888872,3,119.92,111.0
48.713224,1.888529,3,119.85,452.0
48.717118,1.888444,3,119.1,460.0
48.721013,1.888358,3,119.1,248.0
48.724908,1.888272,3,119.11,205.0
48.728802,1.888186,3,119.18,109.0
48.779433,1.887068,3,119.95,107.0
48.806695,1.886465,3,119.73,140.0
48.81059,1.886379,3,119.71,192.0
48.814484,1.886292,3,119.75,217.0
48.818379,1.886206,3,119.73,186.0
48.822274,1.88612,3,119.74,100.0
48.826168,1.886033,3,119.89,100.0
48.845641,1.885602,3,119.92,145.0
48.849536,1.885515,3,119.84,330.0
48.966372,1.882913,3,119.76,165.0
48.970266,1.882826,3,119.85,155.0
49.001422,1.88213,3,119.71,237.0
49.005317,1.882042,3,119.7,248.0
48.695747,1.89401,3,119.92,106.0
48.699641,1.893925,3,119.92,106.0
48.711325,1.893669,3,119.85,247.0
48.71522,1.893583,3,119.1,460.0
48.719115,1.893498,3,119.09,417.0
48.72301,1.893413,3,119.09,205.0
48.726904,1.893327,3,119.08,205.0
48.777535,1.892215,3,119.95,166.0
48.781429,1.892129,3,119.94,166.0
48.804797,1.891614,3,119.72,149.0
48.808692,1.891528,3,119.68,151.0
48.812586,1.891442,3,119.69,217.0
48.816481,1.891357,3,119.7,217.0
48.820376,1.891271,3,119.61,128.0
48.82427,1.891185,3,119.64,100.0
48.847638,1.890669,3,119.86,252.0
48.851532,1.890583,3,119.86,299.0
48.999525,1.887299,3,119.7,122.0
49.003419,1.887212,3,119.7,248.0
49.007314,1.887126,3,119.7,239.0
48.697743,1.899063,3,119.92,104.0
48.713322,1.898723,3,119.85,325.0
48.717216,1.898638,3,119.09,305.0
48.721111,1.898553,3,119.07,225.0
48.725006,1.898468,3,119.06,203.0
48.7289,1.898383,3,119.08,149.0
48.775636,1.89736,3,119.95,139.0
48.779531,1.897275,3,119.95,166.0
48.783426,1.89719,3,119.94,105.0
48.802899,1.896763,3,119.74,156.0
48.806793,1.896677,3,119.75,206.0
48.810688,1.896592,3,119.65,247.0
48.814583,1.896507,3,119.57,288.0
48.818477,1.896421,3,119.59,283.0
48.822372,1.896336,3,119.63,109.0
48.826267,1.89625,3,119.7,110.0
48.830161,1.896164,3,119.94,106.0
48.834056,1.896079,3,119.94,113.0
48.849634,1.895736,3,119.88,271.0
48.853529,1.895651,3,119.89,271.0
49.001521,1.892382,3,119.69,225.0
49.005416,1.892296,3,119.68,248.0
49.00931,1.892209,3,119.68,156.0
48.715318,1.903778,3,119.84,142.0
48.719212,1.903693,3,119.1,144.0
48.723107,1.903608,3,119.8,202.0
48.727002,1.903524,3,119.8,202.0
48.777632,1.902421,3,119.95,105.0
48.797106,1.901996,3,119.83,150.0
48.801,1.901911,3,119.79,182.0
48.804895,1.901826,3,119.74,343.0
48.80879,1.901741,3,119.68,343.0
48.812684,1.901656,3,119.68,355.0
48.816579,1.901571,3,119.57,357.0
48.820473,1.901486,3,119.6,219.0
48.824368,1.901401,3,119.65,113.0
48.828263,1.901316,3,119.75,113.0
48.832157,1.901231,3,119.94,115.0
48.836052,1.901145,3,119.94,115.0
48.847736,1.90089,3,119.9,169.0
48.85163,1.900804,3,119.89,271.0
48.855525,1.900719,3,119.89,203.0
48.972362,1.898152,3,119.86,106.0
48.976256,1.898067,3,119.54,293.0
48.980151,1.897981,3,119.59,343.0
48.984045,1.897895,3,118.91,380.0
48.98794,1.897809,3,118.91,410.0
48.991834,1.897723,3,118.9,336.0
48.995729,1.897637,3,118.92,255.0
48.999623,1.897551,3,119.85,254.0
49.003518,1.897465,3,119.61,247.0
49.007412,1.897379,3,119.62,247.0
49.011307,1.897293,3,119.67,103.0
48.713419,1.908917,3,119.84,116.0
48.717313,1.908832,3,119.85,142.0
48.721208,1.908748,3,119.8,168.0
48.725103,1.908664,3,119.8,198.0
48.728997,1.90858,3,119.9,171.0
48.767944,1.907736,3,119.88,101.0
48.771839,1.907651,3,119.88,110.0
48.795207,1.907144,3,119.92,146.0
48.799101,1.907059,3,119.84,155.0
48.802996,1.906975,3,119.79,273.0
48.806891,1.90689,3,119.71,343.0
48.810785,1.906805,3,119.69,346.0
48.81468,1.906721,3,119.58,357.0
48.818575,1.906636,3,119.61,354.0
48.822469,1.906551,3,119.67,114.0
48.826364,1.906467,3,119.75,104.0
48.849732,1.905958,3,119.9,126.0
48.853626,1.905873,3,119.9,109.0
48.857521,1.905788,3,119.9,137.0
48.861415,1.905703,3,119.9,159.0
48.95878,1.903575,3,119.85,110.0
48.962674,1.903489,3,119.84,110.0
48.966569,1.903404,3,118.85,109.0
48.970463,1.903318,3,118.87,109.0
48.974358,1.903233,3,118.91,316.0
48.978252,1.903147,3,118.88,458.0
48.982147,1.903062,3,118.87,453.0
48.986041,1.902976,3,118.87,434.0
48.989936,1.902891,3,118.87,434.0
48.99383,1.902805,3,118.87,263.0
48.997725,1.90272,3,118.75,255.0
49.001619,1.902634,3,118.71,250.0
49.005514,1.902549,3,119.59,247.0
49.009408,1.902463,3,119.59,207.0
49.013303,1.902378,3,119.63,105.0
49.017197,1.902292,3,119.73,133.0
48.723204,1.913804,3,119.85,125.0
48.727098,1.91372,3,119.9,132.0
48.742677,1.913384,3,119.13,129.0
48.746572,1.9133,3,119.13,129.0
48.76994,1.912796,3,119.87,110.0
48.797202,1.912207,3,119.85,112.0
48.801097,1.912123,3,119.81,101.0
48.804992,1.912039,3,119.74,171.0
48.808886,1.911954,3,119.74,138.0
48.812781,1.91187,3,119.78,194.0
48.816676,1.911786,3,119.67,210.0
48.82057,1.911701,3,119.76,150.0
48.859516,1.910857,3,119.93,160.0
48.914041,1.909672,3,119.97,122.0
48.917935,1.909588,3,119.97,131.0
48.960775,1.908654,3,119.78,110.0
48.96467,1.908569,3,119.85,109.0
48.968564,1.908484,3,119.85,109.0
48.972459,1.908399,3,118.86,110.0
48.976353,1.908314,3,118.89,483.0
48.980248,1.908229,3,118.87,555.0
48.984143,1.908144,3,118.85,562.0
48.988037,1.908059,3,118.85,593.0
48.991932,1.907973,3,118.84,585.0
48.995826,1.907888,3,118.73,490.0
48.999721,1.907803,3,118.58,539.0
49.003615,1.907718,3,119.59,517.0
49.00751,1.907633,3,119.58,557.0
49.011404,1.907548,3,119.59,494.0
49.015299,1.907462,3,119.64,488.0
49.019193,1.907377,3,119.79,313.0
48.573303,1.922103,3,119.88,104.0
48.725199,1.91886,3,119.92,131.0
48.729094,1.918777,3,119.92,131.0
48.744672,1.918442,3,119.13,129.0
48.748567,1.918359,3,119.04,114.0
48.752462,1.918275,3,119.02,115.0
48.756356,1.918192,3,119.76,140.0
48.760251,1.918108,3,119.43,123.0
48.764146,1.918024,3,119.45,158.0
48.76804,1.917941,3,119.45,125.0
48.814776,1.916935,3,119.66,189.0
48.818671,1.916851,3,119.76,189.0
48.87709,1.91559,3,119.97,120.0
48.880985,1.915506,3,119.97,143.0
48.916036,1.914747,3,119.97,136.0
48.919931,1.914663,3,119.97,100.0
48.951087,1.913987,3,119.82,160.0
48.954982,1.913903,3,119.82,219.0
